NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
16NK01,D,VSTS,De Vrije School Zutphen,Merwedestraat 45.0 ,9725KA,GRONINGEN,Groningen,Active,Secondary Technical School,24.5,2000s,,2000-08-01 to Present,2000-08-01,,53.2065506,6.566711
16PI02,D,VSTZ,Openbare Scholengemeenschap Winkler Prins voor Atheneum Havo Mavo Vbo Lwoo,Jan Salwaplein 2.0 ,9641LA,VEENDAM,Groningen,Active,Secondary Branch Location,24.5,2000s,,2000-08-01 to Present,2000-08-01,,53.10388889999999,6.868555
16TS02,D,VSTS,Vrije School Noord Holland voor Atheneum Havo Mavo,Engelandlaan 2.0 ,2034NA,HAARLEM,Noord-Holland,Active,Secondary Technical School,24.5,2000s,,2000-08-01 to Present,2000-08-01,,52.36547720000001,4.6432468
16TV01,D,VSTS,Vrije School Zuid-Holland voor Atheneum Havo Mavo,Vondelweg 89.0 ,3031PT,ROTTERDAM,Zuid-Holland,Active,Secondary Technical School,24.5,2000s,,2000-08-01 to Present,2000-08-01,,51.9268459,4.4883881
16TV01,D,VSTS,Vrije School Zuid-Holland voor Atheneum Havo Mavo,Tamboerstraat 9.0 ,3034PT,ROTTERDAM,Zuid-Holland,Active,Secondary Technical School,24.5,2000s,,2000-08-01 to Present,2000-08-01,,51.933268,4.4967805
16TV02,D,VSTS,Vrije School Zuid-Holland voor Atheneum Havo Mavo,Surinamestraat 1.0 ,2315XC,LEIDEN,Zuid-Holland,Active,Secondary Technical School,24.5,2000s,,2000-08-01 to Present,2000-08-01,,52.16659,4.5083515
16TV02,D,VSTS,Vrije School Zuid-Holland voor Atheneum Havo Mavo,Sumatrastraat 120.0 ,2315BD,LEIDEN,Zuid-Holland,Active,Secondary Technical School,24.5,2000s,,2000-08-01 to Present,2000-08-01,,52.1666196,4.5114971
20AB05,D,VSTZ,Grotius College voor Lyceum Havo Mavo Vbo Lwoo,Van Bleyswijckstraat 72.0 ,2613RT,DELFT,Zuid-Holland,Active,Secondary Branch Location,24.5,2000s,,2000-08-01 to Present,2000-08-01,,52.0035209,4.3550654
20AB05,D,VSTZ,Grotius College voor Lyceum Havo Mavo Vbo Lwoo,Aart van der Leeuwlaan 12.0 -14,2624LD,DELFT,Zuid-Holland,Active,Secondary Branch Location,24.5,2000s,,2000-08-01 to Present,2000-08-01,,51.994896,4.3503019
20AB05,D,VSTZ,Grotius College voor Lyceum Havo Mavo Vbo Lwoo,Vulcanusweg 258.0 ,2624AX,DELFT,Zuid-Holland,Active,Secondary Branch Location,24.5,2000s,,2000-08-01 to Present,2000-08-01,,51.99668089999999,4.359735
20BH02,D,VSTZ,IJsselcollege,Wiekslag 3.0 ,2903VA,CAPELLE AAN DEN IJSSEL,Zuid-Holland,Active,Secondary Branch Location,24.5,2000s,,2000-08-01 to Present,2000-08-01,,51.93525030000001,4.5907642
20BH02,D,VSTZ,IJsselcollege,Pelikaanweg 1.0 ,2903ER,CAPELLE AAN DEN IJSSEL,Zuid-Holland,Active,Secondary Branch Location,24.5,2000s,,2000-08-01 to Present,2000-08-01,,51.9307258,4.5936293
20DL13,D,VSTZ,Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo,Verdistraat 2.0 ,8915CD,LEEUWARDEN,Friesland,Active,Secondary Branch Location,24.5,2000s,,2000-08-01 to Present,2000-08-01,,53.2081461,5.775573199999999
20DL13,D,VSTZ,Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo,Egelantierstraat 88.0 ,8924EP,LEEUWARDEN,Friesland,Active,Secondary Branch Location,24.5,2000s,,2000-08-01 to Present,2000-08-01,,53.210804,5.824284
29PP,U,VOS,Chr. Streekschool Het Kompas,Houtsmastraat 11.0 b,7002KA,DOETINCHEM,Gelderland,Closed,Regular Secondary School,2.8,2000s,2000s,2000-01-01 to 2002-11-01,2000-01-01,2002-11-01,51.9729328,6.314404
03RR03,D,VSTZ,Candea College Atheneum Havo Mavo Vbo,Vincent van Goghstraat 4.0 ,6901DK,ZEVENAAR,Gelderland,Closed,Secondary Branch Location,0.0,1990s,1990s,1999-08-01 to 1999-08-02,1999-08-01,1999-08-02,51.9304605,6.0683663
16GZ02,D,VSTZ,RSG Steenwijk voor Lyc Havo Mavo Vbo Lwoo,Tukseweg 136.0 ,8334RW,TUK,Overijssel,Closed,Secondary Branch Location,3.0,1990s,2000s,1999-08-01 to 2002-08-01,1999-08-01,2002-08-01,52.79334739999999,6.1002657
03KN05,D,VSTZ,School voor Speciaal Voortgezet Onderwijs De Piramide,Burg. Goossensstraat 48.0 ,5531HE,BLADEL,Noord-Brabant,Closed,Secondary Branch Location,4.0,1990s,2000s,1999-08-01 to 2003-08-01,1999-08-01,2003-08-01,51.3697526,5.219577399999999
25FY04,D,VSTZ,Raaylandcollege RK SGM v Lyv Havo Mavo Vbo Lwoo,St. Ursulastraat 15.0 ,5801EM,VENRAY,Limburg,Closed,Secondary Branch Location,4.0,1990s,2000s,1999-08-01 to 2003-08-01,1999-08-01,2003-08-01,51.5302195,5.968246499999999
26HL01,D,VSTZ,School voor Speciaal Voortgezet Onderwijs St Servatius,Frans van de Laarplein 3.0 ,6217NH,MAASTRICHT,Limburg,Closed,Secondary Branch Location,5.0,1990s,2000s,1999-08-01 to 2004-08-01,1999-08-01,2004-08-01,50.8558945,5.6736602
26HL01,D,VSTZ,School voor Speciaal Voortgezet Onderwijs St Servatius,Terra nigrastraat 5.0 ,6216BK,MAASTRICHT,Limburg,Closed,Secondary Branch Location,5.0,1990s,2000s,1999-08-01 to 2004-08-01,1999-08-01,2004-08-01,50.8513459,5.661688499999999
26LT01,D,VSTZ,Het Segment Regionale School voor Praktijkonderwijs,Van Bergen Ijzendoornprk 49.0 ,2801AB,GOUDA,Zuid-Holland,Closed,Secondary Branch Location,5.0,1990s,2000s,1999-08-01 to 2004-08-01,1999-08-01,2004-08-01,52.0154647,4.7005512
25LW38,D,VSTZ,ROC Noorderpoortcollege,Westersingel 56.0 ,9901GJ,APPINGEDAM,Groningen,Closed,Secondary Branch Location,14.0,1990s,2010s,1999-08-01 to 2013-08-01,1999-08-01,2013-08-01,53.3218018,6.849510899999999
26KY01,D,VSTZ,School voor Speciaal Voortgezet Onderwijs St Aloysius,Acaciastraat 68.0 ,6602EN,WIJCHEN,Gelderland,Closed,Secondary Branch Location,16.0,1990s,2010s,1999-08-01 to 2015-08-01,1999-08-01,2015-08-01,51.808439,5.7399246
01AA36,D,VSTZ,Regionaal Opleidingen Centrum Onderwijs Groep de Landstede,Palestrinalaan 915.0 ,8031VA,ZWOLLE,Overijssel,Closed,Secondary Branch Location,19.0,1990s,2010s,1999-08-01 to 2018-08-01,1999-08-01,2018-08-01,52.5307351,6.0864349
14RP05,D,VSTS,Wessel Gansfortcollege v ATH HAVO MAVO PC Grndsl,Erasmusweg 1.0 ,9602AB,HOOGEZAND,Groningen,Closed,Secondary Technical School,21.0,1990s,2020s,1999-08-01 to 2020-08-01,1999-08-01,2020-08-01,53.1596361,6.7429757
02EA03,D,VSTS,Chr SGM op Ref Grondsl v Lyc Havo Mavo Vbo Lwoo,Faljerilstraat 1.0 ,2334CM,LEIDEN,Zuid-Holland,Active,Secondary Technical School,25.5,1990s,,1999-08-01 to Present,1999-08-01,,52.1721678,4.4816148
02EA03,D,VSTS,Chr SGM op Ref Grondsl v Lyc Havo Mavo Vbo Lwoo,Eijmerspoelstraat 3.0 ,2334CV,LEIDEN,Zuid-Holland,Active,Secondary Technical School,25.5,1990s,,1999-08-01 to Present,1999-08-01,,52.1720519,4.483437299999999
02EA03,D,VSTS,Chr SGM op Ref Grondsl v Lyc Havo Mavo Vbo Lwoo,Dieperpoellaan 2.0 ,2334CN,LEIDEN,Zuid-Holland,Active,Secondary Technical School,25.5,1990s,,1999-08-01 to Present,1999-08-01,,52.1725405,4.482622699999999
02EA03,D,VSTS,Chr SGM op Ref Grondsl v Lyc Havo Mavo Vbo Lwoo,Vennemeerstraat 5.0 ,2334DE,LEIDEN,Zuid-Holland,Active,Secondary Technical School,25.5,1990s,,1999-08-01 to Present,1999-08-01,,52.1728149,4.4844744
13OR03,D,VSTS,Scholengroep Noord en Midden-Zeeland,Hatfieldpark 1.0 -2,4301XC,ZIERIKZEE,Zeeland,Active,Secondary Technical School,25.5,1990s,,1999-08-01 to Present,1999-08-01,,51.6514302,3.9078909
14RP04,D,VSTS,Wessel Gansfortcollege v ATH HAVO MAVO PC Grndsl,Meeden 35.0 ,9951HX,WINSUM GN,Groningen,Active,Secondary Technical School,25.5,1990s,,1999-08-01 to Present,1999-08-01,,53.3259386,6.5301375
25GC08,D,VSTS,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Sportlaan 1.0 ,5111BX,BAARLE-NASSAU,Noord-Brabant,Active,Secondary Technical School,25.5,1990s,,1999-08-01 to Present,1999-08-01,,51.4491857,4.926030900000001
27EK,U,VOS,Openbare School voor MAVO De Levant,Raadhuisplein 1.0 ,3891ER,ZEEWOLDE,Flevoland,Closed,Regular Secondary School,4.1,1990s,2000s,1999-07-01 to 2003-08-01,1999-07-01,2003-08-01,52.33174899999999,5.5447672
27DG,U,VOS,Evangelische School voor VWO HAVO MAVO De Passie,Zwarte Woud 211.0 ,3524SG,UTRECHT,Utrecht,Active,Regular Secondary School,25.6,1990s,,1999-06-01 to Present,1999-06-01,,52.0623699,5.1414234
26JU,U,PROS,School voor Speciaal Voortgezet Onderwijs Koningin Wilhelmina,Stevinstraat 2.0 ,3817WG,AMERSFOORT,Utrecht,Closed,Practical Education,2.0,1990s,2000s,1998-08-01 to 2000-08-01,1998-08-01,2000-08-01,52.1417772,5.3893461
26JC,U,PROS,School voor Speciaal Voortgezet Onderwijs Deken Souren,Graafschap Hornelaan 15.0 ,6001AA,WEERT,Limburg,Closed,Practical Education,4.0,1990s,2000s,1998-08-01 to 2002-08-01,1998-08-01,2002-08-01,51.2517349,5.7143674
26JC,U,PROS,School voor Praktijkonderwijs,Julianalaan 100.0 ,6006AP,WEERT,Limburg,Closed,Practical Education,4.0,1990s,2000s,1998-08-01 to 2002-08-01,1998-08-01,2002-08-01,51.2462665,5.710054899999999
26JP,U,PROS,School voor Speciaal Voortgezet Onderwijs Het Zonnehuis,Kastanjestraat 29.0 a,7572TG,OLDENZAAL,Overijssel,Closed,Practical Education,4.0,1990s,2000s,1998-08-01 to 2002-08-01,1998-08-01,2002-08-01,52.3081292,6.9253392
26MH,U,PROS,Rooms Katholieke School voor Praktijkonderwijs De Toermalijn,Arkelstein 8.0 ,7414EP,DEVENTER,Overijssel,Closed,Practical Education,4.0,1990s,2000s,1998-08-01 to 2002-08-01,1998-08-01,2002-08-01,52.2725652,6.154584499999999
02UX07,D,VSTS,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,De Tye 1.0 ,7683AS,DEN HAM OV,Overijssel,Closed,Secondary Technical School,6.0,1990s,2000s,1998-08-01 to 2004-08-01,1998-08-01,2004-08-01,52.3783039,4.8545416
26HM,U,PROS,G. Buntschool voor Praktijkonderwijs,Willem de Zwijgerlaan 2.0 ,3314NX,DORDRECHT,Zuid-Holland,Closed,Practical Education,6.0,1990s,2000s,1998-08-01 to 2004-08-01,1998-08-01,2004-08-01,51.9278612,4.3428984
26KK,U,PROS,School voor Praktijkonderwijs,Ter Haarkade 1.0 ,2321AS,LEIDEN,Zuid-Holland,Closed,Practical Education,10.0,1990s,2000s,1998-08-01 to 2008-08-01,1998-08-01,2008-08-01,52.15693650000001,4.4747337
26JD,U,PROS,School voor Speciaal Voortgezet Onderwijs Vijverhof,Domineeslaantje 2.0 -4,3621ED,BREUKELEN,Utrecht,Closed,Practical Education,11.0,1990s,2000s,1998-08-01 to 2009-08-01,1998-08-01,2009-08-01,52.1717084,4.9976123
20MJ06,D,VSTZ,Scholengemeenschap Johan de Witt College voor Aheneum Havo Mavo Vbo Lwoo,Capadosestraat 15.0 ,2523AB,'S-GRAVENHAGE,Zuid-Holland,Closed,Secondary Branch Location,14.0,1990s,2010s,1998-08-01 to 2012-08-01,1998-08-01,2012-08-01,52.0580945,4.3179608
26JN,U,PROS,School voor Speciaal Voortgezet Onderwijs Deken Tijssen,Parallelweg 9.0 ,6131BJ,SITTARD,Limburg,Closed,Practical Education,16.0,1990s,2010s,1998-08-01 to 2014-08-01,1998-08-01,2014-08-01,51.0033149,5.8615819
26KN,U,PROS,Choisy school voor Praktijkonderwijs,Laan van Eikenstein 2.0 ,3705AR,ZEIST,Utrecht,Closed,Practical Education,17.0,1990s,2010s,1998-08-01 to 2015-08-01,1998-08-01,2015-08-01,52.0948371,5.2255829
26JB,U,PROS,School voor Speciaal Voortgezet Onderwijs De Toermalijn,Hortensialaan 87.0 ,5701WL,HELMOND,Noord-Brabant,Closed,Practical Education,18.0,1990s,2010s,1998-08-01 to 2016-08-01,1998-08-01,2016-08-01,51.4791101,5.6777599
26JB,U,PROS,SSVO Praktijkschool De Wieken,Nieuwveld 2.0 ,5702HW,HELMOND,Noord-Brabant,Closed,Practical Education,18.0,1990s,2010s,1998-08-01 to 2016-08-01,1998-08-01,2016-08-01,51.4951696,5.6688009
26JB,U,PROS,SSVO Praktijkschool De Wieken,St. Willibrordstraat 10.0 ,5701TA,HELMOND,Noord-Brabant,Closed,Practical Education,18.0,1990s,2010s,1998-08-01 to 2016-08-01,1998-08-01,2016-08-01,51.4847666,5.6586678
26JB,U,PROS,SSVO Praktijkschool De Wieken,Generaal Snijdersstraat 51.0 ,5703GR,HELMOND,Noord-Brabant,Closed,Practical Education,18.0,1990s,2010s,1998-08-01 to 2016-08-01,1998-08-01,2016-08-01,51.4818301,5.6798123
26MG,U,PROS,Praktijkschool Sneek,Oude Koemarkt 20.0 ,8601EK,SNEEK,Friesland,Closed,Practical Education,21.0,1990s,2010s,1998-08-01 to 2019-08-01,1998-08-01,2019-08-01,53.030603,5.659392599999999
26MG,U,PROS,De Praktijkschool,Simmerdyk 1.0 A,8601ZP,SNEEK,Friesland,Closed,Practical Education,21.0,1990s,2010s,1998-08-01 to 2019-08-01,1998-08-01,2019-08-01,53.0323984,5.6431073
20DL11,D,VSTS,Openbare Scholengemeenschap Piter Jelles voor LYC HAVO MAVO VBO IVBO,Hartman Sannesstraat 7.0 ,9076EB,ST.-ANNAPAROCHIE,Friesland,Closed,Secondary Technical School,22.0,1990s,2020s,1998-08-01 to 2020-08-01,1998-08-01,2020-08-01,53.274414,5.653910300000001
01RL02,D,VSTS,Jacobus Fruytier Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,Garderenseweg 36.0 -38,3888LC,UDDEL,Gelderland,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.255904,5.7793996
01RL02,D,VSTS,Jacobus Fruijtier Scholengemeenschap v Lyceum Havo Mavo Vbo Lwoo,Garderenseweg 37.0 -43,3888LA,UDDEL,Gelderland,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.2548532,5.7790696
02UX06,D,VSTS,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Van Reeuwijkstraat 1.0 ,7731EH,OMMEN,Overijssel,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.5272678,6.420828999999999
02UX06,D,VSTS,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Balkerweg 2.0 ,7731RZ,OMMEN,Overijssel,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.5284088,6.4203421
02VT01,D,VSTS,Agnieten College voor Lyceum Havo Mavo Vbo Lwoo,Arembergerstraat 3.0 ,8064BC,ZWARTSLUIS,Overijssel,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.6412093,6.068046100000001
02VT01,D,VSTS,Agnieten College Zwartsluis voor Lyceum Havo Mavo Vbo Lwoo,Rondweg 2.0 ,8064PA,ZWARTSLUIS,Overijssel,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9723145,6.7257887
02VT04,D,VSTS,Agnieten College voor Lyceum Havo Mavo Vbo Lwoo,Zwaluwlaan 23.0 ,7711LN,NIEUWLEUSEN,Overijssel,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.5786074,6.2827292
02VT04,D,VSTS,Agnieten College Nieuwleusen voor Lyceum Havo Mavo Vbo Lwoo,Kon.Julianalaan 10.0 ,7711KK,NIEUWLEUSEN,Overijssel,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.582136,6.284449
20DL12,D,VSTS,OPB SGM Piter Jelles voor LYC HAVO MAVO VBO IVBO,Rondweg-Noord 15.0 ,9101AD,DOKKUM,Friesland,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,53.3297457,5.996663
20DL12,D,VSTS,Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo,Parklaan 1.0 ,9103ST,DOKKUM,Friesland,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.24172979999999,5.693857899999999
20IB03,D,VSTS,Eckartcollege voor LYC HAVO MAVO VBO LWOO,Sportlaan 8.0 ,5671GR,NUENEN,Noord-Brabant,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.4705653,5.5518306
20IB03,D,VSTS,"Eckartcollege, Pleincollege Nuenen voor LYc Havo Mavo Vbo Lwoo",Vrouwkensakker 17.0 ,5673PE,NUENEN,Noord-Brabant,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.4703768,5.5611182
23VL01,D,VSTS,Scholengemeenschap Pieter Zandt voor Lyceum Havo Mavo Vbo Lwoo,Achthoevenweg 3.0 ,7951SK,STAPHORST,Overijssel,Active,Secondary Technical School,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.6347743,6.2129847
26HD,U,PROS,Algemeen Bijzondere School voor Praktijkonderwijs De Sprong,Elzenhof 124.0 ,3363HE,SLIEDRECHT,Zuid-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.82548500000001,4.7577953
26HF,U,PROS,Algemeen Bijzonder School voor Praktijkonderwijs De Wissel,Industriestraat 3.0 ,4462EZ,GOES,Zeeland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.49647969999999,3.8872918
26HF,U,PROS,Algemeen Bijzonder School voor Praktijkonderwijs De Wissel,Bergweg 8.0 ,4461NB,GOES,Zeeland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.2271525,6.886372499999999
26HL,U,PROS,School voor Speciaal Voortgezet Onderwijs St Servatius,Grubbe 5.0 ,6226NJ,MAASTRICHT,Limburg,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.32436999999999,3.4852461
26HN,U,PROS,Rijnschool voor Praktijkonderwijs,Commandeurslaan 29.0 ,2223AX,KATWIJK ZH,Zuid-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.195096,4.421668299999999
26HN,U,PROS,Limes Praktijkonderwijs,Louise de Colignylaan 5.0 ,2224VT,KATWIJK ZH,Zuid-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.1959509,4.4164566
26HP,U,PROS,School voor Speciaal Voortgezet Onderwijs Parnassia,Markengouw 428.0 ,1024EK,AMSTERDAM,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.3974224,4.9580909
26HP,U,PROS,Kolom praktijkcollege Noord,Oostzanerdijk 139.0 ,1035EX,AMSTERDAM,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.4204974,4.8785709
26HR,U,PROS,School voor Praktijkonderwijs De Brug,Fazantstraat 1.0 a,2902JA,CAPELLE AAN DEN IJSSEL,Zuid-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.93089,4.5852001
26HR,U,PROS,Accent Praktijkonderwijs Capelle,Wisselspoor 2.0 ,2908AC,CAPELLE AAN DEN IJSSEL,Zuid-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9559515,4.5817928
26HU,U,PROS,School voor Speciaal Voortgezet Onderwijs De Viersprong,Esdoornlaan 34.0 ,3862HJ,NIJKERK,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.2188841,5.493691600000001
26HU,U,PROS,School voor Speciaal Voortgezet Onderwijs De Viersprong,ds. Kuypersstraat 1.0 ,3863CA,NIJKERK,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.211237,5.468987
26HV,U,PROS,School voor Praktijk Onderwijs De Opstap,Zandlaan 25.0 ,6717LN,EDE,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.0183011,5.6687509
26HX,U,PROS,School voor Speciaal Voortgezet Onderwijs Tricon,Oude Roswinkelerweg 25.0 ,7822AB,EMMEN,Drenthe,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.7961298,6.9036597
26HX,U,PROS,Praktijkschool Emmen,Ullevi 22.0 ,7825SE,EMMEN,Drenthe,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,53.20881559999999,6.550324
26HY,U,PROS,Dynselburgschool voor Praktijkonderwijs,Bergweg 97.0 ,3707AC,ZEIST,Utrecht,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.097033,5.2451215
26JE,U,PROS,Praktijkschool Koningin Emma,Boslaan 2.0 ,2132DX,HOOFDDORP,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9723145,6.7257887
26JE,U,PROS,Praktijkschool Koningin Emma,Van den Berghlaan 130.0 ,2132AV,HOOFDDORP,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.3074604,4.698055099999999
26JE,U,PROS,Praktijkschool Uithoorn,Legmeerplein 55.0 ,1422RG,UITHOORN,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.24965150000001,4.8179924
26JR,U,PROS,School voor Speciaal Voortgezet Onderwijs St Joannes,Celebesstraat 12.0 ,6524KE,NIJMEGEN,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.8366598,5.8638658
26JR,U,PROS,Pro College Nijmegen/Bemmel voor Praktijkonderwijs,Dennenstraat 21.0 ,6543JP,NIJMEGEN,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.83092449999999,5.824340299999999
26JT,U,PROS,Praktijkschool St. Willibrordus,Lekstraat 3.0 ,6826AG,ARNHEM,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9845394,5.9391902
26JT,U,PROS,Praktijkschool Arentheem,IJssellaan 89.0 ,6826DM,ARNHEM,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9844029,5.9457
26JT,U,PROS,Praktijkschool Arentheem,Laan van Presikhaaf 11.0 ,6826HB,ARNHEM,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9861155,5.9430363
26JT,U,PROS,Praktijkschool Arentheem,Laan van Presikhaaf 5.0 ,6826HA,ARNHEM,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9839607,5.9443589
26JV,U,PROS,Praktijkschool Hulst,Koolstraat 17.0 ,4561GW,HULST,Zeeland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.2831287,4.060126299999999
26JV,U,PROS,Praktijkschool Hulst,Frederik Hendriklaan 16.0 ,4561WE,HULST,Zeeland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.2837228,4.0609835
26JY,U,PROS,De Pijler school voor praktijk onderwijs,Drs. F. Bijlweg 3.0 ,1784MC,DEN HELDER,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.938303,4.754464899999999
26JY,U,PROS,De Pijler school voor praktijk onderwijs,Hector Treubstraat 82.0 ,1782HH,DEN HELDER,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.9539754,4.759428
26JY,U,PROS,De Pijler school voor praktijk onderwijs,Sportlaan 62.0 ,1782ND,DEN HELDER,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.9516491,4.7542374
26JY,U,PROS,De Pijler school voor praktijk onderwijs,Drs. F. Bijlweg 232.0 ,1784MC,DEN HELDER,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.9382521,4.7542744
26JZ,U,PROS,"Petra Praktijkschool, Christelijk Voortgezet Onderwijs",Loggerstraat 117.0 A,1503KC,ZAANDAM,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.4522116,4.8369576
26JZ,U,PROS,"Petra Praktijkschool, Christelijk Voortgezet Onderwijs",Slachthuisstraat 65.0 ,1508EC,ZAANDAM,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.4619521,4.8161493
26JZ,U,PROS,De Faam voor Praktijkonderwijs,Blooksven 21.0 ,1504AN,ZAANDAM,Noord-Holland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.4373347,4.8436109
26KA,U,PROS,Praktijkschool Woerden,Abeellaan 2.0 ,3442JB,WOERDEN,Utrecht,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.07964,4.872735
26KA,U,PROS,Praktijkschool Woerden,Kuipersweg 25.0 a/b,3449JA,WOERDEN,Utrecht,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.084408,4.8641028
26KH,U,PROS,School voor Speciaal Voortgezet Onderwijs Prinses Beatrix,Van Limburg Stirumlaan 5.0 ,7003BG,DOETINCHEM,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9655234,6.3022506
26KH,U,PROS,Praktijkschool Rozengaarde SVO,Tollensstraat 5.0 ,7002AC,DOETINCHEM,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9698123,6.298645899999999
26KH,U,PROS,PRAKTICON,Spoorstraat 11.0 b,7003DX,DOETINCHEM,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,51.9590336,6.301031
26KP,U,PROS,De Compagnie SVO Praktijkonderwijs,Buitenbaan 3.0 ,8441HB,HEERENVEEN,Friesland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.9681834,5.9194688
26KP,U,PROS,De Compagnie Praktijkonderwijs Sevenwolden,Ds Kingweg 10.0 ,8446KZ,HEERENVEEN,Friesland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.9476536,5.9276106
26KR,U,PROS,De Wheemergaarden SVO School/Praktijkschool,Wheemerstraat 15.0 A,7161AN,NEEDE,Gelderland,Active,Practical Education,26.5,1990s,,1998-08-01 to Present,1998-08-01,,52.1302782,6.6187198
