NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,location_type,function_type,education_type,temporal_status,years_of_operation
25KR01,D,ILOC,higher,international,basisschool De Acker,Groeneweg 127.0 ,2661KV,BERGSCHENHOEK,Zuid-Holland,1996-06-01,,True,H,ILOC,D,International Location,Active,28.6
25KR01,D,ILOC,higher,international,basisschool De Acker,Groeneweg 127.0 ,2661KV,BERGSCHENHOEK,Zuid-Holland,1996-06-01,,True,A,ILOC,D,International Location,Active,28.6
25KY03,D,ILOC,higher,international,Trajectum College,Hunnenweg 4.0 ,6224JP,MAASTRICHT,Limburg,1996-08-01,2003-06-11,False,H,ILOC,D,International Location,Historical,6.9
25KY04,D,ILOC,higher,international,Trajectum College VMBO-West,Eenhoornsingel 100.0 ,6216CW,MAASTRICHT,Limburg,1996-08-01,2005-08-01,False,H,ILOC,D,International Location,Historical,9.0
25LF00,D,LOC,higher,locations,Roc Rijn Ijssel College,Velperweg 73.0 ,6824HH,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF00,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Velperweg 73.0 ,6824HH,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF00,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Zijpendaalseweg 167.0 ,6814CJ,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF00,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Zijpendaalseweg 167.0 ,6814CJ,ARNHEM,Gelderland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LF01,D,LOC,higher,locations,Lokatie SINGRAVENLN,Singravenlaan 4.0 ,6825BH,ARNHEM,Gelderland,1996-08-01,2009-01-01,False,H,LOC,D,Higher Education Location,Historical,12.4
25LF01,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Singravenlaan 4.0 ,6825BH,ARNHEM,Gelderland,1996-08-01,2009-01-01,False,H,LOC,D,Higher Education Location,Historical,12.4
25LF02,D,LOC,higher,locations,Lokatie THORBECKESTR,Thorbeckestraat 6.0 ,6828TV,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF02,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Thorbeckestraat 6.0 ,6828TV,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF02,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Thorbeckestraat 6.0 ,6828TV,ARNHEM,Gelderland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LF03,D,LOC,higher,locations,Lokatie HONIGKAMP,Honigkamp 1.0 ,6826PM,ARNHEM,Gelderland,1996-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LF03,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Honigkamp 1.0 ,6826PM,ARNHEM,Gelderland,1996-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LF04,D,LOC,higher,locations,Lokatie VELUWESTR,Veluwestraat 120.0 ,6813EE,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF04,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Veluwestraat 120.0 ,6813EE,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF04,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Veluwestraat 120.0 ,6813EE,ARNHEM,Gelderland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LF05,D,LOC,higher,locations,Lokatie COEHOORNSTR,Coehoornstraat 15.0 ,6811LA,ARNHEM,Gelderland,1996-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LF05,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Coehoornstraat 15.0 ,6811LA,ARNHEM,Gelderland,1996-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LF06,D,LOC,higher,locations,Lokatie KLARENDALSEWG,Klarendalseweg 193.0 ,6822GJ,ARNHEM,Gelderland,1996-08-01,2008-01-01,False,H,LOC,D,Higher Education Location,Historical,11.4
25LF06,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Klarendalseweg 193.0 ,6822GJ,ARNHEM,Gelderland,1996-08-01,2008-01-01,False,H,LOC,D,Higher Education Location,Historical,11.4
25LF07,D,LOC,higher,locations,Lokatie APELDOORNSEWG,Apeldoornseweg 210.0 a,6814BS,ARNHEM,Gelderland,1996-08-01,2012-07-11,False,H,LOC,D,Higher Education Location,Historical,15.9
25LF07,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Apeldoornseweg 210.0 a,6814BS,ARNHEM,Gelderland,1996-08-01,2012-07-11,False,H,LOC,D,Higher Education Location,Historical,15.9
25LF08,D,LOC,higher,locations,Lokatie MIDDACHTENSINGEL,Middachtensingel 2.0 ,6825HN,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF08,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Middachtensingel 2.0 ,6825HN,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF08,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Middachtensingel 2.0 ,6825HN,ARNHEM,Gelderland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LF09,D,LOC,higher,locations,Lokatie YSSELLN,IJssellaan 89.0 ,6826DM,ARNHEM,Gelderland,1996-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LF09,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,IJssellaan 89.0 ,6826DM,ARNHEM,Gelderland,1996-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LF10,D,LOC,higher,locations,Lokatie ZYPENDAALSEWG,Zijpendaalseweg 167.0 ,6814CJ,ARNHEM,Gelderland,1996-08-01,2004-07-23,False,H,LOC,D,Higher Education Location,Historical,8.0
25LF10,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Zijpendaalseweg 167.0 ,6814CJ,ARNHEM,Gelderland,1996-08-01,2004-07-23,False,H,LOC,D,Higher Education Location,Historical,8.0
25LF11,D,LOC,higher,locations,Lokatie BEUKENLN,Beukenlaan 3.0 ,6823MA,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF11,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Beukenlaan 3.0 ,6823MA,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF11,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Beukenlaan 3.0 ,6823MA,ARNHEM,Gelderland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LF12,D,LOC,higher,locations,Lokatie ZWALUWSTR,Zwaluwstraat 1.0 ,6822KW,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF12,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Zwaluwstraat 1.0 ,6822KW,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF12,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Velperweg 39.0 ,6824BG,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF12,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Velperweg 39.0 ,6824BG,ARNHEM,Gelderland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LF13,D,LOC,higher,locations,Lokatie ALEXANDERSTR,Alexanderstraat 35.0 ,6812BC,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF13,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Alexanderstraat 35.0 ,6812BC,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF13,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Alexanderstraat 35.0 ,6812BC,ARNHEM,Gelderland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LF14,D,LOC,higher,locations,Lokatie LANGEWAL,Lange Wal 126.0 ,6826NG,ARNHEM,Gelderland,1996-08-01,2009-01-01,False,H,LOC,D,Higher Education Location,Historical,12.4
25LF14,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Lange Wal 126.0 ,6826NG,ARNHEM,Gelderland,1996-08-01,2009-01-01,False,H,LOC,D,Higher Education Location,Historical,12.4
25LF15,D,LOC,higher,locations,Lokatie WAALSTR,Waalstraat 2.0 ,6826BN,ARNHEM,Gelderland,1996-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LF15,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Waalstraat 2.0 ,6826BN,ARNHEM,Gelderland,1996-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LF16,D,LOC,higher,locations,Lokatie KRONENBURGSNGL,Kronenburgsingel 16.0 ,6831EX,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF16,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Kronenburgsingel 16.0 ,6831EX,ARNHEM,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF16,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Kronenburgsingel 16.0 ,6831EX,ARNHEM,Gelderland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LF17,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Wilhelminaweg 8.0 ,6951BP,DIEREN,Gelderland,1998-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,3.0
25LF17,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Ericaplein 1.0 ,6951CP,DIEREN,Gelderland,1998-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,3.0
25LF18,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Marijkeweg 5.0 ,6709PE,WAGENINGEN,Gelderland,1998-08-01,,True,H,LOC,D,Higher Education Location,Active,26.5
25LF18,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Marijkeweg 5.0 ,6709PE,WAGENINGEN,Gelderland,1998-08-01,,True,A,LOC,D,Higher Education Location,Active,26.5
25LF21,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Babberichseweg 23.0 ,6901JV,ZEVENAAR,Gelderland,1996-08-01,2016-08-01,False,H,LOC,D,Higher Education Location,Historical,20.0
25LF21,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Babberichseweg 23.0 ,6901JV,ZEVENAAR,Gelderland,1996-08-01,2016-08-01,False,H,LOC,D,Higher Education Location,Historical,20.0
25LF22,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Prinses Irenestraat 49.0 ,6661EA,ELST GLD,Gelderland,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LF22,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Prinses Irenestraat 49.0 ,6661EA,ELST GLD,Gelderland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LF23,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Diderna 1.0 ,6951CW,DIEREN,Gelderland,1996-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LF24,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Marijkeweg 20.0 ,6709PG,WAGENINGEN,Gelderland,1997-08-01,,True,H,LOC,D,Higher Education Location,Active,27.5
25LF24,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Marijkeweg 20.0 ,6709PG,WAGENINGEN,Gelderland,1997-08-01,,True,A,LOC,D,Higher Education Location,Active,27.5
25LF26,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,B.P. van Verschuerstraat 15.0 ,6828ZV,ARNHEM,Gelderland,1997-08-01,2000-08-01,False,H,LOC,D,Higher Education Location,Historical,3.0
25LF27,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Westervoortsedijk 73.0 ,6827AV,ARNHEM,Gelderland,2000-08-01,2009-01-01,False,H,LOC,D,Higher Education Location,Historical,8.4
25LF27,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,De Houtmanstraat 25.0 ,6826PE,ARNHEM,Gelderland,2000-08-01,2009-01-01,False,H,LOC,D,Higher Education Location,Historical,8.4
25LF28,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Hengelosestraat 381.0 ,7521DD,ENSCHEDE,Overijssel,2000-08-01,,True,H,LOC,D,Higher Education Location,Active,24.5
25LF28,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Groeneweg 14.0 ,6871DD,RENKUM,Gelderland,2000-08-01,,True,H,LOC,D,Higher Education Location,Active,24.5
25LF28,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Groeneweg 14.0 ,6871DD,RENKUM,Gelderland,2000-08-01,,True,A,LOC,D,Higher Education Location,Active,24.5
25LF29,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Pompelaan 2.0 -8,3572LR,UTRECHT,Utrecht,2000-08-01,,True,H,LOC,D,Higher Education Location,Active,24.5
25LF29,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Korianderstraat 81.0 ,6833CN,ARNHEM,Gelderland,2000-08-01,,True,H,LOC,D,Higher Education Location,Active,24.5
25LF29,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Korianderstraat 81.0 ,6833CN,ARNHEM,Gelderland,2000-08-01,,True,A,LOC,D,Higher Education Location,Active,24.5
25LF30,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Wilhelminaweg 8.0 ,6951BP,DIEREN,Gelderland,2001-08-01,,True,H,LOC,D,Higher Education Location,Active,23.5
25LF30,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Tellegenlaan 2.0 ,6951DD,DIEREN,Gelderland,2001-08-01,,True,H,LOC,D,Higher Education Location,Active,23.5
25LF30,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Tellegenlaan 2.0 ,6951DD,DIEREN,Gelderland,2001-08-01,,True,A,LOC,D,Higher Education Location,Active,23.5
25LF31,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Velperweg 73.0 ,6824HH,ARNHEM,Gelderland,2001-08-01,,True,H,LOC,D,Higher Education Location,Active,23.5
25LF31,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Stationsplein 8.0 ,6901BE,ZEVENAAR,Gelderland,2001-08-01,,True,H,LOC,D,Higher Education Location,Active,23.5
25LF31,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Stationsplein 8.0 ,6901BE,ZEVENAAR,Gelderland,2001-08-01,,True,A,LOC,D,Higher Education Location,Active,23.5
25LF32,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Oude Kraan 74.0 ,6811LL,ARNHEM,Gelderland,2008-01-01,2012-07-11,False,H,LOC,D,Higher Education Location,Historical,4.5
25LF33,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Kadestraat 3.0 ,6811CA,ARNHEM,Gelderland,2008-01-01,2009-01-01,False,H,LOC,D,Higher Education Location,Historical,1.0
25LF34,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Middachtensingel 1.0 ,6825HG,ARNHEM,Gelderland,2008-01-01,2009-01-01,False,H,LOC,D,Higher Education Location,Historical,1.0
25LF35,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Auditorium 6.0 ,6661TZ,ELST GLD,Gelderland,2008-01-01,2016-08-01,False,H,LOC,D,Higher Education Location,Historical,8.6
25LF35,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Auditorium 6.0 ,6661TZ,ELST GLD,Gelderland,2008-01-01,2016-08-01,False,H,LOC,D,Higher Education Location,Historical,8.6
25LF36,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Akkerwindestraat 41.0 ,6832CS,ARNHEM,Gelderland,2009-04-01,2014-08-01,False,H,LOC,D,Higher Education Location,Historical,5.3
25LF36,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Akkerwindestraat 41.0 ,6832CS,ARNHEM,Gelderland,2009-04-01,2014-08-01,False,H,LOC,D,Higher Education Location,Historical,5.3
25LF36,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Akkerwindestraat 1.0 ,6832CR,ARNHEM,Gelderland,2009-04-01,2014-08-01,False,A,LOC,D,Higher Education Location,Historical,5.3
25LF37,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Ketelstraat 30.0 ,6713AN,EDE,Gelderland,2009-04-01,2012-07-11,False,H,LOC,D,Higher Education Location,Historical,3.3
25LF38,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Johan de Wittlaan 69.0 ,6828XD,ARNHEM,Gelderland,2008-01-01,2014-08-01,False,H,LOC,D,Higher Education Location,Historical,6.6
25LF38,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Johan de Wittlaan 69.0 ,6828XD,ARNHEM,Gelderland,2008-01-01,2014-08-01,False,H,LOC,D,Higher Education Location,Historical,6.6
25LF38,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Johan de Wittlaan 316.0 ,6828WZ,ARNHEM,Gelderland,2008-01-01,2014-08-01,False,A,LOC,D,Higher Education Location,Historical,6.6
25LF39,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Laan van Scheut 2.0 ,6525EM,NIJMEGEN,Gelderland,2009-08-01,,True,H,LOC,D,Higher Education Location,Active,15.5
25LF39,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Laan van Scheut 2.0 ,6525EM,NIJMEGEN,Gelderland,2009-08-01,,True,A,LOC,D,Higher Education Location,Active,15.5
25LF40,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Nijverheidstraat 75.0 A,6681LN,BEMMEL,Gelderland,2008-01-01,,True,H,LOC,D,Higher Education Location,Active,17.1
25LF40,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Nijverheidstraat 75.0 A,6681LN,BEMMEL,Gelderland,2008-01-01,,True,H,LOC,D,Higher Education Location,Active,17.1
25LF40,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Nijverheidstraat 67.0 A,6681LN,BEMMEL,Gelderland,2008-01-01,,True,A,LOC,D,Higher Education Location,Active,17.1
25LF41,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Nijverheidsweg 3.0 A,6662NG,ELST GLD,Gelderland,2009-01-01,2014-08-01,False,H,LOC,D,Higher Education Location,Historical,5.6
25LF41,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Nijverheidsweg 3.0 A,6662NG,ELST GLD,Gelderland,2009-01-01,2014-08-01,False,A,LOC,D,Higher Education Location,Historical,5.6
25LF42,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Spankerenseweg 58.0 A,6951CH,DIEREN,Gelderland,2008-01-01,2012-07-11,False,H,LOC,D,Higher Education Location,Historical,4.5
25LF43,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel College,Ketelstraat 30.0 ,6713AN,EDE,Gelderland,2009-04-01,2012-07-11,False,H,LOC,D,Higher Education Location,Historical,3.3
25LF44,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Kamillelaan 8.0 ,6833GK,ARNHEM,Gelderland,2012-07-11,,True,A,LOC,D,Higher Education Location,Active,12.5
25LF45,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Kamillelaan 10.0 ,6833GK,ARNHEM,Gelderland,2012-07-11,,True,A,LOC,D,Higher Education Location,Active,12.5
25LF46,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Kamillelaan 12.0 ,6833GK,ARNHEM,Gelderland,2012-07-11,,True,A,LOC,D,Higher Education Location,Active,12.5
25LF47,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Utrechtsestraat 40.0 -42,6811LZ,ARNHEM,Gelderland,2012-07-11,,True,A,LOC,D,Higher Education Location,Active,12.5
25LF48,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Papendallaan 60.0 ,6816VD,ARNHEM,Gelderland,2012-07-11,,True,H,LOC,D,Higher Education Location,Active,12.5
25LF48,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Papendallaan 51.0 ,6816VD,ARNHEM,Gelderland,2012-07-11,,True,A,LOC,D,Higher Education Location,Active,12.5
25LF49,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Hutteweg 24.0 ,7071BV,ULFT,Gelderland,2012-07-11,,True,A,LOC,D,Higher Education Location,Active,12.5
25LF50,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Apeldoornseweg 210.0 A,6814BS,ARNHEM,Gelderland,2014-08-01,,True,A,LOC,D,Higher Education Location,Active,10.5
25LF51,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Kazerneplein 6.0 -1,6822ET,ARNHEM,Gelderland,2014-08-01,,True,A,LOC,D,Higher Education Location,Active,10.5
25LF52,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Einsteinweg 8.0 a,6662PW,ELST GLD,Gelderland,2016-08-01,,True,A,LOC,D,Higher Education Location,Active,8.5
25LF53,D,LOC,higher,locations,Regionaal Opleidingen Centrum Rijn IJssel,Einsteinweg 8.0 a,6662PW,ELST GLD,Gelderland,2016-08-01,,True,A,LOC,D,Higher Education Location,Active,8.5
25LG00,D,LOC,higher,locations,Roc Onderwysgroep De Wouden,Oostergoweg 10.0 ,8932PG,LEEUWARDEN,Friesland,1996-01-01,2023-08-01,False,H,LOC,D,Higher Education Location,Historical,27.6
25LG00,D,LOC,higher,locations,Regionaal Opleidingen Centrum Friesland College/Onderwijsgroep de Wouden,Oostergoweg 10.0 ,8932PG,LEEUWARDEN,Friesland,1996-01-01,2023-08-01,False,H,LOC,D,Higher Education Location,Historical,27.6
25LG00,D,LOC,higher,locations,Regionaal Opleidingen Centrum Friesland College,Oostergoweg 10.0 ,8932PG,LEEUWARDEN,Friesland,1996-01-01,2023-08-01,False,H,LOC,D,Higher Education Location,Historical,27.6
25LG00,D,LOC,higher,locations,Regionaal Opleidingen Centrum Friesland College,Julianalaan 97.0 ,8931AH,LEEUWARDEN,Friesland,1996-01-01,2023-08-01,False,A,LOC,D,Higher Education Location,Historical,27.6
25LG01,D,LOC,higher,locations,Lokatie BURG FALKENAWG,Burgemeester Falkenaweg 58.0 ,8442LE,HEERENVEEN,Friesland,1996-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,5.0
25LG01,D,LOC,higher,locations,Regionaal Opleidingen Centrum Friesland College,Burgemeester Falkenaweg 58.0 ,8442LE,HEERENVEEN,Friesland,1996-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,5.0
25LG02,D,LOC,higher,locations,Lokatie THORBECKESTR,Thorbeckestraat 2.0 ,8442CZ,HEERENVEEN,Friesland,1996-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,5.0
25LG02,D,LOC,higher,locations,ROC Friesland College/ Onderwijsgroep de Wouden,Thorbeckestraat 2.0 ,8442CZ,HEERENVEEN,Friesland,1996-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,5.0
25LG02,D,LOC,higher,locations,Regionaal Opleidingen Centrum Friesland College,Thorbeckestraat 2.0 ,8442CZ,HEERENVEEN,Friesland,1996-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,5.0
25LG03,D,LOC,higher,locations,Lokatie OLIEMOLENSTR,Oliemolenstraat 14.0 ,9203ZN,DRACHTEN,Friesland,1996-08-01,1999-08-01,False,H,LOC,D,Higher Education Location,Historical,3.0
