NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,location_type,function_type,education_type,temporal_status,years_of_operation
00MV,U,VOS,secondary,main,Scholen aan Zee,Drs. F. Bijlweg 6.0 ,1784MC,DEN HELDER,Noord-Holland,1968-03-06,,True,H,VOS,U,Regular Secondary School,Active,56.9
00MV,U,VOS,secondary,main,Scholen aan Zee voor vwo havo mavo vmbo lwoo,Drs. F. Bijlweg 6.0 ,1784MC,DEN HELDER,Noord-Holland,1968-03-06,,True,A,VOS,U,Regular Secondary School,Active,56.9
00ND,U,VOS,secondary,main,EAO ST JORIS,Ruusbroeclaan 149.0 ,5702AW,HELMOND,Noord-Brabant,1968-08-01,1997-08-01,False,H,VOS,U,Regular Secondary School,Historical,29.0
00NE,U,VOS,secondary,main,Gs Jan Van Brabant Mavo Met Dakpanklas,Deltaweg 205.0 ,5709AB,HELMOND,Noord-Brabant,1956-09-01,,True,H,VOS,U,Regular Secondary School,Active,68.4
00NE,U,VOS,secondary,main,GS Jan van Brabant Rijpelberg/Brouwhuis,Deltaweg 205.0 ,5709AB,HELMOND,Noord-Brabant,1956-09-01,,True,H,VOS,U,Regular Secondary School,Active,68.4
00NE,U,VOS,secondary,main,Jan van Brabant College vestiging Deltaweg,Deltaweg 205.0 ,5709AB,HELMOND,Noord-Brabant,1956-09-01,,True,H,VOS,U,Regular Secondary School,Active,68.4
00NE,U,VOS,secondary,main,Delta vmbo,Deltaweg 205.0 ,5709AB,HELMOND,Noord-Brabant,1956-09-01,,True,A,VOS,U,Regular Secondary School,Active,68.4
00NP,U,VOS,secondary,main,Kruisheren College Vwo Havo,Schepenhoek 101.0 ,5403GA,UDEN,Noord-Brabant,1900-01-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,98.6
00NR,U,VOS,secondary,main,RK MAVO SCH SALLAND,Monumentstraat 55.0 ,8102AK,RAALTE,Overijssel,1968-08-01,1997-08-01,False,H,VOS,U,Regular Secondary School,Historical,29.0
00OB,U,VOS,secondary,main,Maaswaal College voor Atheneum Havo Mavo Vbo,Oosterweg 179.0 ,6602HL,WIJCHEN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00OB,U,VOS,secondary,main,Maaswaal College voor Atheneum Havo Mavo Vbo,Veenseweg 18.0 ,6603AN,WIJCHEN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00OB,U,VOS,secondary,main,Maaswaal College voor Atheneum Havo Mavo Vbo Lwoo,Veenseweg 18.0 ,6603AN,WIJCHEN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00OB,U,VOS,secondary,main,Maaswaal College voor Gymnasium Atheneum Havo Vmbo Lwoo,Veenseweg 18.0 ,6603AN,WIJCHEN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00OB,U,VOS,secondary,main,Maaswaal College voor Gymnasium Atheneum Havo Vmbo Lwoo,Veenseweg 18.0 ,6603AN,WIJCHEN,Gelderland,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
00OB03,D,VSTZ,secondary,locations,Maaswaal College voor Atheneum Havo Mavo Vbo Lwoo,Oosterweg 12.0 ,6602HD,WIJCHEN,Gelderland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
00PA,U,VOS,secondary,main,Christelijk Mavoschool van Zwartsluis en omstreken,Arembergerstraat 3.0 ,8064BC,ZWARTSLUIS,Overijssel,1900-01-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,98.6
00PD,U,VOS,secondary,main,Fivelcollege PC SGM voor Ath Havo Mavo Vbo Lwoo,Sikkel 3.0 ,9932BD,DELFZIJL,Groningen,1900-01-01,2012-08-01,False,H,VOS,U,Regular Secondary School,Historical,112.6
00PD,U,VOS,secondary,main,Fivelcollege Delfzijl voor Ath Havo Mavo Vbo Lwoo,Sikkel 3.0 ,9932BD,DELFZIJL,Groningen,1900-01-01,2012-08-01,False,H,VOS,U,Regular Secondary School,Historical,112.6
00PD02,D,VSTS,secondary,locations,Fivelcollege PC SGM voor Ath Havo Mavo Vbo Lwoo,Singellaan 10.0 ,9628AL,SIDDEBUREN,Groningen,1900-01-01,2012-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,112.6
00PD02,D,VSTS,secondary,locations,Fivelcollege Delfzijl voor Ath Havo Mavo Vbo Lwoo,  ,,,,1900-01-01,2012-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,112.6
00PF,U,VOS,secondary,main,Kdc De Zuidoosthoek Sgm V Ath Havo Mavo Lto Ito,Wendeling 59.0 ,7824TB,EMMEN,Drenthe,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00PF,U,VOS,secondary,main,Katholiek Drents College Scholengemeenschap voor Lwoo Vbo Mavo Havo Atheum,Wendeling 59.0 ,7824TB,EMMEN,Drenthe,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00PF,U,VOS,secondary,main,Carmelcollege Emmen,Wendeling 59.0 ,7824TB,EMMEN,Drenthe,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00PF,U,VOS,secondary,main,Carmelcollege Emmen,Wendeling 59.0 ,7824TB,EMMEN,Drenthe,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
00PG,U,VOS,secondary,main,Wartburg College Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Haastrechtstraat 25.0 ,3079DC,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VOS,U,Regular Secondary School,Active,54.5
00PG,U,VOS,secondary,main,Wartburg College Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Smeetslandseweg 127.0 ,3079CR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VOS,U,Regular Secondary School,Active,54.5
00PG,U,VOS,secondary,main,Wartburg College voor chr. VO op ref. grondslag voor lyc. havo mavo vbo lwoo PrO,Smeetslandseweg 127.0 ,3079CR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VOS,U,Regular Secondary School,Active,54.5
00PG,U,VOS,secondary,main,"Stichting Driestar-Wartburg voor Vwo, Havo, Mavo, Vbo, LWOO, Pro",Smeetslandseweg 127.0 ,3079CR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VOS,U,Regular Secondary School,Active,54.5
00PG,U,VOS,secondary,main,"Scholengroep Driestar-Wartburg voor Vwo, Havo, Mavo, Vbo, LWOO, Pro",Smeetslandseweg 127.0 ,3079CR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VOS,U,Regular Secondary School,Active,54.5
00PG,U,VOS,secondary,main,"Scholengroep Driestar-Wartburg - Guido de Brès, Vwo, Havo, Mavo, Vbo, LWOO, Pro",Smeetslandseweg 127.0 ,3079CR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,A,VOS,U,Regular Secondary School,Active,54.5
00PG03,D,VSTS,secondary,locations,Wartburg College Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Piccolo 50.0 ,3068HR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG03,D,VSTS,secondary,locations,Wartburg College Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,President Rooseveltweg 11.0 ,3068TR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG03,D,VSTS,secondary,locations,Wartburg College voor chr. VO op ref. grondslag voor lyc. havo mavo vbo lwoo PrO,President Rooseveltweg 11.0 ,3068TR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG03,D,VSTS,secondary,locations,"Stichting Driestar-Wartburg voor VWO, Havo, Mavo, Vbo, LWOO, Pro loc. Revius",President Rooseveltweg 11.0 ,3068TR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG03,D,VSTS,secondary,locations,"Scholengroep Driestar-Wartburg - Revius, school voor vwo, havo, vmbo",President Rooseveltweg 11.0 ,3068TR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG03,D,VSTS,secondary,locations,"Scholengroep Driestar-Wartburg - Revius, vwo, havo, vmbo",President Rooseveltweg 11.0 ,3068TR,ROTTERDAM,Zuid-Holland,1970-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,54.5
00PG04,D,VSTS,secondary,locations,Wartburg College Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Maria Montessorilaan 3.0 ,3312KJ,DORDRECHT,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG04,D,VSTS,secondary,locations,Wartburg College Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Prof. Waterinklaan 41.0 ,3312KM,DORDRECHT,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG04,D,VSTS,secondary,locations,Wartburg College voor chr. VO op ref. grondslag voor lyc havo mavo vbo lwoo PrO,Prof. Waterinklaan 41.0 ,3312KM,DORDRECHT,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG04,D,VSTS,secondary,locations,"Stichting Driestar-Wartburg voor VWO, Havo, Mavo, Vbo, LWOO, Pro loc. Marnix",Prof. Waterinklaan 41.0 ,3312KM,DORDRECHT,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG04,D,VSTS,secondary,locations,"Scholengroep Driestar-Wartburg - Marnix, school voor vwo, havo, vmbo, pro",Prof. Waterinklaan 41.0 ,3312KM,DORDRECHT,Zuid-Holland,1970-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,54.5
00PG04,D,VSTS,secondary,locations,"Scholengroep Driestar-Wartburg - Marnix, vwo, havo, vmbo, pro",Prof. Waterinklaan 41.0 ,3312KM,DORDRECHT,Zuid-Holland,1970-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,54.5
00PG05,D,VSTZ,secondary,locations,Wartburg College Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Dorpsstraat-oost 3.0 A,2991CR,BARENDRECHT,Zuid-Holland,2002-08-01,2005-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,3.0
00PI,U,VOS,secondary,main,St Willibrordus Mavo,Past van der Steenstraat 5.0 ,6031EB,NEDERWEERT,Limburg,1900-01-01,1999-08-01,False,H,VOS,U,Regular Secondary School,Historical,99.6
00PJ,U,VOS,secondary,main,Erasmuscollege voor Vwo Havo en Mavo,Van Doornenplantsoen 31.0 ,2722ZA,ZOETERMEER,Zuid-Holland,1971-03-23,,True,H,VOS,U,Regular Secondary School,Active,53.8
00PJ,U,VOS,secondary,main,Erasmuscollege voor Vwo Havo en Mavo,Van Doornenplantsoen 31.0 ,2722ZA,ZOETERMEER,Zuid-Holland,1971-03-23,,True,A,VOS,U,Regular Secondary School,Active,53.8
00PN,U,VOS,secondary,main,Sint Gerardus Majella Mavo,Winklerlaan 370.0 -372,3571KH,UTRECHT,Utrecht,1900-01-01,2010-08-01,False,H,VOS,U,Regular Secondary School,Historical,110.6
00PN,U,VOS,secondary,main,Sint Gerardus Majella Mavo,Van Lieflandlaan 117.0 ,3571AA,UTRECHT,Utrecht,1900-01-01,2010-08-01,False,H,VOS,U,Regular Secondary School,Historical,110.6
00PN,U,VOS,secondary,main,Liefland College,Van Lieflandlaan 117.0 ,3571AA,UTRECHT,Utrecht,1900-01-01,2010-08-01,False,H,VOS,U,Regular Secondary School,Historical,110.6
00PS,U,VOS,secondary,main,Kath Lyceum In Het Gooi Sgm V Lyc Havo Mavo Vbo,Emmastraat 56.0 ,1213AL,HILVERSUM,Noord-Holland,1921-10-03,,True,H,VOS,U,Regular Secondary School,Active,103.3
00PS,U,VOS,secondary,main,Katholiek Lyceum in het Gooi Scholengemeenschap voor Lyceum Havo Mavo Vbo,Van Linschotenlaan 503.0 ,1212GG,HILVERSUM,Noord-Holland,1921-10-03,,True,H,VOS,U,Regular Secondary School,Active,103.3
00PS,U,VOS,secondary,main,Katholiek Lyceum in het Gooi Scholengemeenschap voor Lyceum Havo Mavo Vbo,Emmastraat 56.0 ,1213AL,HILVERSUM,Noord-Holland,1921-10-03,,True,H,VOS,U,Regular Secondary School,Active,103.3
00PS,U,VOS,secondary,main,Verenigde Scholen J.A. Alberdingk Thijm Voortgezet Onderwijs,Emmastraat 58.0 ,1213AL,HILVERSUM,Noord-Holland,1921-10-03,,True,H,VOS,U,Regular Secondary School,Active,103.3
00PS,U,VOS,secondary,main,Verenigde Scholen J.A. Alberdingk Thijm Voortgezet Onderwijs,Emmastraat 56.0 -58,1213AL,HILVERSUM,Noord-Holland,1921-10-03,,True,H,VOS,U,Regular Secondary School,Active,103.3
00PS,U,VOS,secondary,main,Alberdingk Thijm Scholen,Emmastraat 56.0 -58,1213AL,HILVERSUM,Noord-Holland,1921-10-03,,True,H,VOS,U,Regular Secondary School,Active,103.3
00PS,U,VOS,secondary,main,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO",Emmastraat 56.0 -58,1213AL,HILVERSUM,Noord-Holland,1921-10-03,,True,A,VOS,U,Regular Secondary School,Active,103.3
00RO,U,VOS,secondary,main,Dr Fh De Bruijne Lyceum Chr Sgm V Lyc Havo Mavo,Koningsbergerstraat 2.0 ,3531AJ,UTRECHT,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RO,U,VOS,secondary,main,Dr Fh De Bruijne Rk/Pc Lyc Havo Mavo Vbo Ivbo,Koningsbergerstraat 2.0 ,3531AJ,UTRECHT,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RO,U,VOS,secondary,main,Dr F H De Bruijne RK PC Lyc Havo Mavo Vbo Lwoo,Koningsbergerstraat 2.0 ,3531AJ,UTRECHT,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RO,U,VOS,secondary,main,Amadeus Lyceum,Verlengde Vleutenseweg 32.0 B,3541BG,UTRECHT,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RO,U,VOS,secondary,main,Amadeus Lyceum,Van Lawick van Pabstlaan 1.0 ,3453RA,DE MEERN,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RO,U,VOS,secondary,main,Amadeus Lyceum,Burchtpoort 3.0 ,3452MD,VLEUTEN,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RO,U,VOS,secondary,main,Amadeus Lyceum voor Vwo Havo Mavo,Burchtpoort 3.0 ,3452MD,VLEUTEN,Utrecht,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
00RQ,U,VOS,secondary,main,Katholiek Mavo Amstelhoven,Olmenlaan 4.0 ,1185KH,AMSTELVEEN,Noord-Holland,1968-08-01,2002-08-01,False,H,VOS,U,Regular Secondary School,Historical,34.0
00RQ,U,VOS,secondary,main,Katholiek Mavo Amstelhoven,Olmenlaan 4.0 ,1185KH,AMSTELVEEN,Noord-Holland,1968-08-01,2002-08-01,False,A,VOS,U,Regular Secondary School,Historical,34.0
00RZ,U,VOS,secondary,main,Montessori College voor Atheneum Havo Mavo Vbo Lwoo,Kwakkenbergweg 33.0 ,6523MJ,NIJMEGEN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RZ,U,VOS,secondary,main,"Montessori College voor Vwo, Havo, Vmbo",Kwakkenbergweg 33.0 ,6523MJ,NIJMEGEN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RZ,U,VOS,secondary,main,"Montessori College voor Vwo, Havo, Vmbo",Kwakkenbergweg 27.0 ,6523MJ,NIJMEGEN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RZ,U,VOS,secondary,main,"Montessori College voor Vwo, Havo, Vmbo",Kwakkenbergweg 27.0 -33,6523MJ,NIJMEGEN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00RZ,U,VOS,secondary,main,"Montessori College voor Vwo, Havo, Vmbo",Kwakkenbergweg 27.0 ,6523MJ,NIJMEGEN,Gelderland,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
00RZ01,D,VSTS,secondary,locations,Montessori College voor Atheneum Havo Mavo Vbo Lwoo,Spoorlaan 16.0 ,6562AM,GROESBEEK,Gelderland,1900-01-01,,True,H,VSTS,D,Secondary Branch Location,Active,125.1
00RZ01,D,VSTS,secondary,locations,Montessori College voor Atheneum Havo Mavo Vbo Lwoo,Spoorlaan 16.0 ,6562AM,GROESBEEK,Gelderland,1900-01-01,,True,A,VSTS,D,Secondary Branch Location,Active,125.1
00SF,U,VOS,secondary,main,BEATRIXSCH VR LHNO,Ruitenborghstraat 56.0 ,7721BE,DALFSEN,Overijssel,1972-01-01,1988-08-01,False,H,VOS,U,Regular Secondary School,Historical,16.6
00SN,U,VOS,secondary,main,CHR SCH V MAVO REHOBOTH,Arent toe Boecoplaan 40.0 ,8081VZ,ELBURG,Gelderland,1900-01-01,1997-08-01,False,H,VOS,U,Regular Secondary School,Historical,97.6
00SZ,U,VOS,secondary,main,Johannes Fontanus College Christelijk Scholengemeenschap voor Mavo Havo Atheneum,Wethouder Rebellaan 135.0 ,3771KA,BARNEVELD,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00SZ,U,VOS,secondary,main,Johannes Fontanus College Christelijk Scholengemeenschap voor Mavo Havo Atheneum,Wethouder Rebellaan 135.0 ,3771KA,BARNEVELD,Gelderland,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
00TK,U,VOS,secondary,main,Regge-Vecht College Chr Sgm Voor Mavo En Vbo,Van Reeuwijkstraat 1.0 ,7731EH,OMMEN,Overijssel,1972-01-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,26.6
00TK,U,VOS,secondary,main,Regge-Vecht College Christelijk Scholengemeenschap voor Mavo en Vbo,Van Reeuwijkstraat 1.0 ,7731EH,OMMEN,Overijssel,1972-01-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,26.6
00TK01,D,VSTS,secondary,locations,Regge-Vecht College christelijk sgm voor Mavo en VBO,De Tye 1.0 ,7683AS,DEN HAM OV,Overijssel,1996-08-01,1998-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,2.0
00TL,U,VOS,secondary,main,Het Nieuwe Lyceum Scholengemeenschap voor Vwo Havo en Mavo,Jan Steenlaan 38.0 ,3723BV,BILTHOVEN,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00TL,U,VOS,secondary,main,Het Nieuwe Lyceum Scholengemeenschap voor Gymnasium Atheneum en Havo,Jan Steenlaan 38.0 ,3723BV,BILTHOVEN,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00TL,U,VOS,secondary,main,Het Nieuwe Lyceum Scholengemeenschap voor Gymnasium Atheneum en Havo,Jan Steenlaan 38.0 ,3723BV,BILTHOVEN,Utrecht,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
00TM,U,VOS,secondary,main,Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Mammoetstraat 3.0 ,6671DL,ZETTEN,Gelderland,1921-09-01,,True,H,VOS,U,Regular Secondary School,Active,103.4
00TM,U,VOS,secondary,main,Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Mammoetstraat 3.0 ,6671DL,ZETTEN,Gelderland,1921-09-01,,True,A,VOS,U,Regular Secondary School,Active,103.4
00TQ,U,VOS,secondary,main,Sch Gem Lhno Lto,Heijenoordseweg 9.0 ,6813GG,ARNHEM,Gelderland,1900-01-01,2021-08-01,False,H,VOS,U,Regular Secondary School,Historical,121.6
00TQ,U,VOS,secondary,main,Scholengemeenschap Mariëndael (VBO),Heijenoordseweg 9.0 ,6813GG,ARNHEM,Gelderland,1900-01-01,2021-08-01,False,H,VOS,U,Regular Secondary School,Historical,121.6
00TQ,U,VOS,secondary,main,Scholengemeenschap Mariëndael VBO LWOO,Heijenoordseweg 9.0 ,6813GG,ARNHEM,Gelderland,1900-01-01,2021-08-01,False,H,VOS,U,Regular Secondary School,Historical,121.6
00TQ,U,VOS,secondary,main,Scholengemeenschap Mariëndael VBO LWOO,Middachtensingel 12.0 ,6825HN,ARNHEM,Gelderland,1900-01-01,2021-08-01,False,H,VOS,U,Regular Secondary School,Historical,121.6
00TQ,U,VOS,secondary,main,Scholengemeenschap Mariëndael VBO LWOO,Middachtensingel 12.0 ,6825HN,ARNHEM,Gelderland,1900-01-01,2021-08-01,False,A,VOS,U,Regular Secondary School,Historical,121.6
00TU,U,VOS,secondary,main,Gereformeerd Scholengemeenschap Randstad Lyceum Havo Mavo Vbo,Valenciadreef 15.0 ,3067WL,ROTTERDAM,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00TU,U,VOS,secondary,main,Gereformeerde Scholengemeenschap Randstad Gymnasium Atheneum HAVO VMBO,Valenciadreef 15.0 ,3067WL,ROTTERDAM,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00TU,U,VOS,secondary,main,GSR Gymnasium Atheneum HAVO VMBO,Valenciadreef 15.0 ,3067WL,ROTTERDAM,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
00TU,U,VOS,secondary,main,GSR Gymnasium Atheneum HAVO VMBO,Valenciadreef 15.0 ,3067WL,ROTTERDAM,Zuid-Holland,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
00TU01,D,VSTS,secondary,locations,Gereformeerd Scholengemeenschap Randstad Lyceum Havo Mavo Vbo,Trompetstraat 5.0 ,2287TK,RIJSWIJK ZH,Zuid-Holland,1900-01-01,,True,H,VSTS,D,Secondary Branch Location,Active,125.1
00TU01,D,VSTS,secondary,locations,Gereformeerde Scholengemeenschap Randstad Gymnasium Atheneum HAVO VMBO,Trompetstraat 5.0 ,2287TK,RIJSWIJK ZH,Zuid-Holland,1900-01-01,,True,H,VSTS,D,Secondary Branch Location,Active,125.1
00TU01,D,VSTS,secondary,locations,Gereformeerde Scholengemeenschap Randstad Gymnasium Atheneum HAVO VMBO,Trompetstraat 5.0 ,2287TK,RIJSWIJK ZH,Zuid-Holland,1900-01-01,,True,A,VSTS,D,Secondary Branch Location,Active,125.1
00UM,U,VOS,secondary,main,Erfgooierscollege Atheneum Havo Mavo,Gooierserf 122.0 ,1276KV,HUIZEN,Noord-Holland,1973-08-01,,True,H,VOS,U,Regular Secondary School,Active,51.5
00UM,U,VOS,secondary,main,Erfgooierscollege Atheneum Havo Mavo,Graaf Wichman 175.0 ,1276KD,HUIZEN,Noord-Holland,1973-08-01,,True,H,VOS,U,Regular Secondary School,Active,51.5
00UM,U,VOS,secondary,main,Erfgooierscollege Atheneum Havo VMBO-TL,Graaf Wichman 175.0 ,1276KD,HUIZEN,Noord-Holland,1973-08-01,,True,H,VOS,U,Regular Secondary School,Active,51.5
00UM,U,VOS,secondary,main,Erfgooiers College Atheneum Havo VMBO-TL,Graaf Wichman 175.0 ,1276KD,HUIZEN,Noord-Holland,1973-08-01,,True,H,VOS,U,Regular Secondary School,Active,51.5
00UM,U,VOS,secondary,main,Erfgooiers College mavo havo vwo,Graaf Wichman 175.0 ,1276KD,HUIZEN,Noord-Holland,1973-08-01,,True,H,VOS,U,Regular Secondary School,Active,51.5
00UM,U,VOS,secondary,main,Erfgooiers College mavo havo vwo,Graaf Wichman 175.0 ,1276KD,HUIZEN,Noord-Holland,1973-08-01,,True,A,VOS,U,Regular Secondary School,Active,51.5
00UZ,U,VOS,secondary,main,Fioretti College RK SGM v Lyc Havo Mavo Vbo Lwoo,Sportlaan 3.0 ,2161VA,LISSE,Zuid-Holland,1968-08-01,,True,H,VOS,U,Regular Secondary School,Active,56.5
00UZ,U,VOS,secondary,main,Fioretti College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo,Sportlaan 3.0 ,2161VA,LISSE,Zuid-Holland,1968-08-01,,True,H,VOS,U,Regular Secondary School,Active,56.5
00UZ,U,VOS,secondary,main,Fioretti College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo,Sportlaan 3.0 ,2161VA,LISSE,Zuid-Holland,1968-08-01,,True,A,VOS,U,Regular Secondary School,Active,56.5
00VR,U,VOS,secondary,main,Sintt Jozefschool voor Mavo,Willem de Zwijgerlaan 240.0 ,3136AX,VLAARDINGEN,Zuid-Holland,1974-01-01,,True,H,VOS,U,Regular Secondary School,Active,51.1
00VR,U,VOS,secondary,main,St.- Jozefschool voor Mavo,Willem de Zwijgerlaan 240.0 ,3136AX,VLAARDINGEN,Zuid-Holland,1974-01-01,,True,H,VOS,U,Regular Secondary School,Active,51.1
00VR,U,VOS,secondary,main,St.- Jozefmavo,Willem de Zwijgerlaan 240.0 ,3136AX,VLAARDINGEN,Zuid-Holland,1974-01-01,,True,H,VOS,U,Regular Secondary School,Active,51.1
00VR,U,VOS,secondary,main,St.- Jozefmavo,Willem de Zwijgerlaan 240.0 ,3136AX,VLAARDINGEN,Zuid-Holland,1974-01-01,,True,A,VOS,U,Regular Secondary School,Active,51.1
00VY,U,VOS,secondary,main,Cals College Roomskatholiek Scholengemeenschap voor Lyceum Havo Mavo Vbo,Vreeswijksestraatweg 6.0 A,3432NA,NIEUWEGEIN,Utrecht,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
00VY,U,VOS,secondary,main,Cals College Roomskatholiek Scholengemeenschap voor Lyceum Havo Mavo Vbo,Vreeswijksestraatweg 6.0 A,3432NA,NIEUWEGEIN,Utrecht,1974-08-01,,True,A,VOS,U,Regular Secondary School,Active,50.5
00WD,U,VOS,secondary,main,Sgm Panta Rhei V Mavo Lhno Ihno Leao Lto Ito,Duindoornlaan 1.0 ,1185ED,AMSTELVEEN,Noord-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
00WD,U,VOS,secondary,main,Scholengemeenschap Panta Rhei voor Mavo Vbo Lwoo,Duindoornlaan 1.0 ,1185ED,AMSTELVEEN,Noord-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
00WD,U,VOS,secondary,main,Scholengemeenschap Panta Rhei voor Mavo Vbo Lwoo,Pandora 1.0 ,1183KK,AMSTELVEEN,Noord-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
00WD,U,VOS,secondary,main,Scholengemeenschap Panta Rhei voor vmbo/mavo en Lwoo,Pandora 1.0 ,1183KK,AMSTELVEEN,Noord-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
00WD,U,VOS,secondary,main,Futuris Scholengemeenschap voor vmbo/mavo en ISK,Pandora 1.0 ,1183KK,AMSTELVEEN,Noord-Holland,1974-08-01,,True,A,VOS,U,Regular Secondary School,Active,50.5
00WH,U,VOS,secondary,main,Gomarusschool voor Mavo Havo,Hoefslag 11.0 ,4205NK,GORINCHEM,Zuid-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
