NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
30CZ00,D,LOC,Luzac College Den Haag,Oranjestraat 2.0 ,2514JB,'S-GRAVENHAGE,Zuid-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.0825565,4.306157499999999
30DA00,D,LOC,Luzac College Eindhoven,Jan van Hooffstraat 8.0 ,5611ED,EINDHOVEN,Noord-Brabant,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.4387783,5.4783678
30DA00,D,LOC,Luzac College Eindhoven,Jonckbloetlaan 13.0 ,5615EM,EINDHOVEN,Noord-Brabant,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.4279982,5.4784701
30DA00,D,LOC,Luzac College Eindhoven,Heezerweg 345.0 ,5643KG,EINDHOVEN,Noord-Brabant,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.4210167,5.503430199999999
30DA00,D,LOC,Luzac College Eindhoven,Frederiklaan 60.0 B,5616NJ,EINDHOVEN,Noord-Brabant,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.4428084,5.459008499999999
30DB00,D,LOC,Luzac College Haarlem,Zijlweg 148.0 C,2015BJ,HAARLEM,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.3854906,4.6201683
30DC00,D,LOC,Luzac College Hilversum,Korte Noorderweg 12.0 ,1221NB,HILVERSUM,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.2281357,5.1809312
30DC00,D,LOC,Luzac College Hilversum,Boddenkampsingel 40.0 ,7514AR,ENSCHEDE,Overijssel,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.226484,6.8836902
30DC00,D,LOC,Luzac College Hilversum,Stationsstraat 16.0 ,1211EN,HILVERSUM,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.2270075,5.1791392
30DD00,D,LOC,Luzac College Rotterdam,Noordsingel 117.0 ,3035EM,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.9317451,4.4764848
30DD00,D,LOC,Luzac College Rotterdam,Botersloot 25.0 ,3011HE,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.9228062,4.4867244
30DD00,D,LOC,Luzac College Rotterdam,Willem Ruyslaan 75.0 ,3061TT,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.9254466,4.5083131
30DE00,D,LOC,Luzac College Utrecht,Dekhuyzenstraat 40.0 ,3572WN,UTRECHT,Utrecht,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.10147019999999,5.1343619
30DE00,D,LOC,Luzac College Utrecht,Diaconessenstraat 1.0 ,3511XX,UTRECHT,Utrecht,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.0824222,5.1220805
30DF00,D,LOC,Luzac College Zwolle,Rijnlaan 25.0 ,8032JZ,ZWOLLE,Overijssel,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.5297215,6.099987400000001
30DF00,D,LOC,Luzac College Zwolle,Dokter Stolteweg 70.0 - 74,8025AZ,ZWOLLE,Overijssel,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.514806,6.1205115
30DF00,D,LOC,Luzac College Zwolle,Stationsweg 3.0 ,8011CZ,ZWOLLE,Overijssel,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.8083982,4.6674801
30DG00,D,LOC,Luzac College Amersfoort,Zonnehof 9.0 ,3811ND,AMERSFOORT,Utrecht,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.1515768,5.3835966
30DH00,D,LOC,Luzac College Alkmaar,Rogier van der Weydestr 4.0 ,1817MJ,ALKMAAR,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.6400935,4.7281401
30DH00,D,LOC,Luzac College Alkmaar,Rogier van der Weydestr 4.0 a,1817MJ,ALKMAAR,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.6400935,4.7281401
30DH00,D,LOC,Luzac College Alkmaar,Wilhelminalaan 1.0 ,1815JC,ALKMAAR,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.1434289,6.2053081
30DL00,D,LOC,Luzac College Enschede,Nijverheidstraat 1.0 ,7511JM,ENSCHEDE,Overijssel,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.5209457,6.0889675
30DM00,D,LOC,Luzac College Groningen,Pelsterstraat 2.0 ,9711KL,GRONINGEN,Groningen,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,53.217244,6.5661469
30DM00,D,LOC,Luzac College Groningen,Pelsterstraat 2.0 / 1,9711KL,GRONINGEN,Groningen,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,53.2171254,6.5662848
30DN00,D,LOC,Luzac College 's-Hertogenbosch,Pieter de Hooghstraat 42.0 ,5212BS,'S-HERTOGENBOSCH,Noord-Brabant,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.6988397,5.3131141
30DN00,D,LOC,Luzac College 's-Hertogenbosch,Pieter de Hooghstraat 42.0 - 48,5212BS,'S-HERTOGENBOSCH,Noord-Brabant,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.6988316,5.313113899999999
30DN00,D,LOC,Luzac College 's-Hertogenbosch,Aartshertogenlaan 233.0 ,5212CG,'S-HERTOGENBOSCH,Noord-Brabant,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.698888,5.3128353
30DP00,D,LOC,Luzac College Leiden,Raamsteeg 4.0 ,2311PL,LEIDEN,Zuid-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.1548793,4.4921755
30DP00,D,LOC,Luzac College Leiden,Bargelaan 180.0 ,2333CW,LEIDEN,Zuid-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.1661054,4.4807026
30DZ,U,HBOS,Artemis Styling Academie,Prinsengracht 400.0 ,1016JB,AMSTERDAM,Noord-Holland,Active,University of Applied Sciences,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.36672979999999,4.8819551
30EA00,D,LOC,Stichting Opleidingsinstelling GGZ VS,Postbus 19244.0 ,3501DE,UTRECHT,Utrecht,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.09192549999999,5.1229572
30EA00,D,LOC,Stichting Opleidingsinstelling GGZ VS,Catharijnesingel 56.0 ,3511GE,UTRECHT,Utrecht,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.0894956,5.1141223
30EB00,D,LOC,Stichting Contract.nu,Vijzelstraat 72.0 ,1017HL,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.3630836,4.891785
30EB00,D,LOC,Stichting Schoolvision,Swaerderwei 2.0 ,8851EH,TZUMMARUM,Friesland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,53.23862949999999,5.5523723
30EB00,D,LOC,Stichting Schoolvision,Bos en Lommerplein 270.0 -300,1055RW,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.3780049,4.8447233
30ER00,D,LOC,ARD International BV (Guard Group),Nieuwe Markt 23.0 ,7411PB,DEVENTER,Overijssel,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.25244259999999,6.1544154
30ET00,D,LOC,Mrkus Verbeek Business Academy (voorheen Newport Business Academy),Charles Petitweg 37.0 ,4827HJ,BREDA,Noord-Brabant,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.6025556,4.805829399999999
30ET00,D,LOC,Netherlands Business Academy,Paardeweide 5.0 c,4824EH,BREDA,Noord-Brabant,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,51.6080231,4.7506294
30FA,U,HBOS,Actuarieel Genootschap & Actuarieel Instituut,Groenewoudsedijk 80.0 ,3528BK,UTRECHT,Utrecht,Active,University of Applied Sciences,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.0665553,5.0871597
30FJ00,D,LOC,IBO Workrate,Boeingavenue 271.0 ,1119PD,SCHIPHOL-RIJK,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.2748962,4.7508661
30FJ00,D,LOC,IBO Workrate,Amstelveenseweg 88.0 ,1075XJ,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.3558671,4.854723799999999
30FJ00,D,LOC,IBO Workrate,Karspeldreef 14.0 ,1101CK,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,15.5,2000s,,2009-08-01 to Present,2009-08-01,,52.3060622,4.9508
30EB,U,HBOS,Stichting Contract.nu,Vijzelstraat 72.0 -5,1017HL,AMSTERDAM,Noord-Holland,Active,University of Applied Sciences,15.7,2000s,,2009-05-18 to Present,2009-05-18,,51.9110329,4.5643563
25LU32,D,LOC,Regionaal Opleidingen Centrum Alfa College,Dierenriemstraat 100.0 ,9742AK,GRONINGEN,Groningen,Closed,Higher Education Branch,4.7,2000s,2010s,2009-05-01 to 2014-01-01,2009-05-01,2014-01-01,53.229144,6.546335999999999
29ZM00,D,LOC,Nautical Technical Training Academy,Eenrumermaar 2.0 a,9735AD,GRONINGEN,Groningen,Closed,Higher Education Branch,9.3,2000s,2010s,2009-05-01 to 2018-08-01,2009-05-01,2018-08-01,53.2362173,6.603555300000001
29ZM00,D,LOC,NTTA Nautical Technical Training Academy B.V.,Atoomweg 2.0 H,9743AK,GRONINGEN,Groningen,Closed,Higher Education Branch,9.3,2000s,2010s,2009-05-01 to 2018-08-01,2009-05-01,2018-08-01,53.21358799999999,6.539313
25LU31,D,LOC,Regionaal Opleidingen Centrum Alfa-college,Parkweg 1.0 -1,7772XP,HARDENBERG,Overijssel,Active,Higher Education Branch,15.7,2000s,,2009-05-01 to Present,2009-05-01,,52.5760811,6.623164
25LU31,D,LOC,Regionaal Opleidingen Centrum Alfa-college,Parkweg 1.0 -A1,7772XP,HARDENBERG,Overijssel,Active,Higher Education Branch,15.7,2000s,,2009-05-01 to Present,2009-05-01,,52.5762892,6.623799
25LF37,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Ketelstraat 30.0 ,6713AN,EDE,Gelderland,Closed,Higher Education Branch,3.3,2000s,2010s,2009-04-01 to 2012-07-11,2009-04-01,2012-07-11,52.043747,5.6672853
25LF36,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Akkerwindestraat 41.0 ,6832CS,ARNHEM,Gelderland,Closed,Higher Education Branch,5.3,2000s,2010s,2009-04-01 to 2014-08-01,2009-04-01,2014-08-01,51.9645308,5.9101157
25LF36,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel,Akkerwindestraat 1.0 ,6832CR,ARNHEM,Gelderland,Closed,Higher Education Branch,5.3,2000s,2010s,2009-04-01 to 2014-08-01,2009-04-01,2014-08-01,51.9653843,5.9097298
25LF41,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Nijverheidsweg 3.0 A,6662NG,ELST GLD,Gelderland,Closed,Higher Education Branch,5.6,2000s,2010s,2009-01-01 to 2014-08-01,2009-01-01,2014-08-01,51.9145985,5.862055
26CC16,D,LOC,Helicon Opleidingen,Mijlstraat 20.0 ,5281LL,BOXTEL,Noord-Brabant,Closed,Higher Education Branch,5.6,2000s,2010s,2009-01-01 to 2014-08-01,2009-01-01,2014-08-01,51.58607079999999,5.311293399999999
09KA01,D,ULOC,"Basisschool De Ni-je Veste, locatie Wheme",Wheme 30.0 ,7141BV,GROENLO,Gelderland,Closed,University Branch,9.6,2000s,2010s,2009-01-01 to 2018-08-01,2009-01-01,2018-08-01,51.9018252,4.461276799999999
29ZU00,D,LOC,Akkermans & Partners Cognitief Hogeschool,J. Asselbergsweg 1.0 ,5026RP,TILBURG,Noord-Brabant,Closed,Higher Education Branch,10.7,2000s,2010s,2009-01-01 to 2019-09-01,2009-01-01,2019-09-01,51.54309929999999,5.056699
18EJ01,D,ULOC,Basisschool De Leest,Gruiterstraat 1.0 ,4871KS,ETTEN-LEUR,Noord-Brabant,Closed,University Branch,14.6,2000s,2020s,2009-01-01 to 2023-08-01,2009-01-01,2023-08-01,52.1238004,5.2341856
08YE01,D,ULOC,rkbs Merlijn,Aartseveen 96.0 ,3755VE,EEMNES,Utrecht,Active,University Branch,16.1,2000s,,2009-01-01 to Present,2009-01-01,,,
16GD01,D,ULOC,"OBS Buitenpark, A.M.G. Schmidtschool",Nesciohove 109.0 -111,2726BL,ZOETERMEER,Zuid-Holland,Active,University Branch,16.1,2000s,,2009-01-01 to Present,2009-01-01,,51.7515413,4.1591645
16GD01,D,ULOC,IKC Klimboom,Nesciohove 105.0 ,2726BL,ZOETERMEER,Zuid-Holland,Active,University Branch,16.1,2000s,,2009-01-01 to Present,2009-01-01,,,
25LP44,D,LOC,Regionaal Opleidingen Centrum Zadkine,Posthumalaan 120.0 ,3072AG,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,16.1,2000s,,2009-01-01 to Present,2009-01-01,,51.9053304,4.4965562
25LW62,D,LOC,ROC Noorderpoortcollege,Opwierderweg 65.0 C,9902RB,APPINGEDAM,Groningen,Closed,Higher Education Branch,3.0,2000s,2010s,2008-08-01 to 2011-08-01,2008-08-01,2011-08-01,53.3157667,6.8771575
29WM00,D,LOC,Security Assist Services BV,Vlijtseweg 188.0 -C,7317AL,APELDOORN,Gelderland,Closed,Higher Education Branch,3.7,2000s,2010s,2008-08-01 to 2012-05-01,2008-08-01,2012-05-01,52.2303011,5.9728657
04EM45,D,LOC,Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw,Wittevrouwenkade 4.0 ,3512CR,UTRECHT,Utrecht,Closed,Higher Education Branch,4.4,2000s,2010s,2008-08-01 to 2013-01-01,2008-08-01,2013-01-01,52.09571219999999,5.1256012
29WR00,D,LOC,H&R College,De Borsaliastraat 35.0 ,3641CS,MIJDRECHT,Utrecht,Closed,Higher Education Branch,6.0,2000s,2010s,2008-08-01 to 2014-08-01,2008-08-01,2014-08-01,52.2035458,4.862775399999999
29WU00,D,LOC,Deltasafe,Spanderswoudstraat 92.0 ,1024LE,AMSTERDAM,Noord-Holland,Closed,Higher Education Branch,6.0,2000s,2010s,2008-08-01 to 2014-08-01,2008-08-01,2014-08-01,52.3906328,4.957965499999999
29WU00,D,LOC,Deltasafe,Papaverweg 46.0 ,1032KJ,AMSTERDAM,Noord-Holland,Closed,Higher Education Branch,6.0,2000s,2010s,2008-08-01 to 2014-08-01,2008-08-01,2014-08-01,52.3977733,4.905002899999999
29ZF,U,HBOS,Media Academie,Postbus 2066.0 ,1200CB,HILVERSUM,Noord-Holland,Closed,University of Applied Sciences,6.2,2000s,2010s,2008-08-01 to 2014-10-14,2008-08-01,2014-10-14,52.3675734,4.9041389
25LW64,D,LOC,ROC Noorderpoortcollege,Laan van de Sport 4.0 ,9603TG,HOOGEZAND,Groningen,Closed,Higher Education Branch,7.0,2000s,2010s,2008-08-01 to 2015-08-01,2008-08-01,2015-08-01,53.1521814,6.7619172
29WV00,D,LOC,Mol Beveiliging & Opleiding,Daalder 3.0 ,8305BE,EMMELOORD,Flevoland,Closed,Higher Education Branch,7.0,2000s,2010s,2008-08-01 to 2015-08-01,2008-08-01,2015-08-01,51.9353962,4.562234399999999
25LN27,D,LOC,Regionaal Opleidingen Centrum,Duitslandlaan 440.0 ,2711BN,ZOETERMEER,Zuid-Holland,Closed,Higher Education Branch,8.6,2000s,2010s,2008-08-01 to 2017-03-01,2008-08-01,2017-03-01,52.0632712,4.4947058
25LW65,D,LOC,ROC Noorderpoortcollege,Van Schendelstraat 1.0 ,9721GV,GRONINGEN,Groningen,Closed,Higher Education Branch,10.7,2000s,2010s,2008-08-01 to 2019-05-01,2008-08-01,2019-05-01,53.2007081,6.571143500000001
25PT10,D,LOC,Regionaal Opleidingen Centrum Horizon College,Boeierstraat 44.0 ,1443EN,PURMEREND,Noord-Holland,Closed,Higher Education Branch,11.0,2000s,2010s,2008-08-01 to 2019-08-01,2008-08-01,2019-08-01,52.511199,4.9683765
23UC01,D,ULOC,Basisschool De Hoeksteen,Zandoogje 1.0 ,3863HS,NIJKERK,Gelderland,Closed,University Branch,15.0,2000s,2020s,2008-08-01 to 2023-08-01,2008-08-01,2023-08-01,52.1238004,5.2341856
16LQ01,D,ULOC,Rkbs De Talenten,Noormannenstraat 1.0 ,2033LG,HAARLEM,Noord-Holland,Active,University Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.1238004,5.2341856
17WH19,D,LOC,SVO Opleiding voor de Vleessector,Stationspark 39.0 ,4462DZ,GOES,Zeeland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.4963382,3.891337399999999
17WH19,D,LOC,Locatie SVO Amstelveen,Gondel 1.0 ,1186MJ,AMSTELVEEN,Noord-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.1238004,5.2341856
24HX32,D,LOC,Luzac Lyceum Arnhem,Utrechtseweg 72.0 ,6812AH,ARNHEM,Gelderland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.9853761,5.8931722
25LP38,D,LOC,Regionaal Opleidingen Centrum Zadkine,Marten Meesweg 50.0 ,3068AV,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.9523374,4.5534139
25LP41,D,LOC,Regionaal Opleidingen Centrum Zadkine,Sportlaan 90.0 ,3078WR,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.8879865,4.5347819
25LW63,D,LOC,ROC Noorderpoortcollege,Zernikeplein 11.0 ,9747AS,GRONINGEN,Groningen,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,53.2409881,6.533510799999999
25PT09,D,LOC,Regionaal Opleidingen Centrum Horizon College,Van IJsendijkstraat 148.0 -150,1442CS,PURMEREND,Noord-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.5154179,4.9760966
25PT09,D,LOC,Regionaal Opleidingen Centrum Horizon College,Van IJsendijkstraat 148.0 150,1442CS,PURMEREND,Noord-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.5154179,4.9760966
25PT09,D,LOC,Regionaal Opleidingen Centrum Horizon College,Karekietpark 4.0 ,1444HV,PURMEREND,Noord-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.5199925,4.9641856
29WT00,D,LOC,Business Marketing Services,Schipholweg 307.0 ,1171PL,BADHOEVEDORP,Noord-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.3298286,4.786931099999999
29YY00,D,LOC,Kuva Beveiligingsopleiding,Nieuwenoord 223.0 ,3079LJ,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.8817518,4.557947599999999
29YY00,D,LOC,Kuva Opleidingen,Hoekenessestraat 49.0 ,3312PG,DORDRECHT,Zuid-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.80435929999999,4.6792788
29YY00,D,LOC,Kuva Opleidingen,Zuideinde 80.0 ,2991LK,BARENDRECHT,Zuid-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.8572162,4.5512133
29YY00,D,LOC,Kuva Opleidingen,Groene tuin 283.0 ,3078KG,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.8902923,4.5516686
24GE10,D,LOC,Hogeschool Instituut Hilversum,Emmastraat 15.0 ,1211NE,HILVERSUM,Noord-Holland,Closed,Higher Education Branch,0.0,2000s,2000s,2008-05-01 to 2008-05-08,2008-05-01,2008-05-08,52.22119619999999,5.179796899999999
25PT13,D,LOC,Regionaal Opleidingen Centrum Horizon College,Van IJsendijkstraat 148.0 ,1442CS,PURMEREND,Noord-Holland,Closed,Higher Education Branch,0.2,2000s,2000s,2008-05-01 to 2008-07-31,2008-05-01,2008-07-31,52.5154179,4.9760966
25PT11,D,LOC,Regionaal Opleidingen Centrum Horizon College,Westerstraat 36.0 ,1441AS,PURMEREND,Noord-Holland,Active,Higher Education Branch,16.7,2000s,,2008-05-01 to Present,2008-05-01,,52.5099111,4.9441328
22OJ10,D,LOC,Hogeschool Rotterdam,Blaak 10.0 ,3011TA,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,16.8,2000s,,2008-04-01 to Present,2008-04-01,,52.3396303,5.617252199999999
22OJ11,D,LOC,Hogeschool Rotterdam,Wijnhaven 107.0 ,3011WN,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,16.8,2000s,,2008-04-01 to Present,2008-04-01,,51.9171985,4.4840313
22OJ12,D,LOC,Hogeschool Rotterdam,Pieter de Hoochweg 129.0 ,3024BG,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,16.8,2000s,,2008-04-01 to Present,2008-04-01,,51.9062533,4.4590989
22OJ13,D,LOC,Hogeschool Rotterdam,Lloydstraat 300.0 ,3024EA,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,16.8,2000s,,2008-04-01 to Present,2008-04-01,,51.9018252,4.461276799999999
25LF33,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Kadestraat 3.0 ,6811CA,ARNHEM,Gelderland,Closed,Higher Education Branch,1.0,2000s,2000s,2008-01-01 to 2009-01-01,2008-01-01,2009-01-01,51.9764219,5.9118942
25LF34,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Middachtensingel 1.0 ,6825HG,ARNHEM,Gelderland,Closed,Higher Education Branch,1.0,2000s,2000s,2008-01-01 to 2009-01-01,2008-01-01,2009-01-01,51.9843676,5.956620399999999
25LF32,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Oude Kraan 74.0 ,6811LL,ARNHEM,Gelderland,Closed,Higher Education Branch,4.5,2000s,2010s,2008-01-01 to 2012-07-11,2008-01-01,2012-07-11,51.9827908,5.898116099999999
25LF42,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Spankerenseweg 58.0 A,6951CH,DIEREN,Gelderland,Closed,Higher Education Branch,4.5,2000s,2010s,2008-01-01 to 2012-07-11,2008-01-01,2012-07-11,52.0534845,6.1086979
25LU30,D,LOC,Regionaal Opleidingen Centrum Alfa-college,Dierenriemstraat 1.0 ,9742AA,GRONINGEN,Groningen,Closed,Higher Education Branch,6.0,2000s,2010s,2008-01-01 to 2014-01-01,2008-01-01,2014-01-01,53.229144,6.546335999999999
25LF38,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Johan de Wittlaan 69.0 ,6828XD,ARNHEM,Gelderland,Closed,Higher Education Branch,6.6,2000s,2010s,2008-01-01 to 2014-08-01,2008-01-01,2014-08-01,51.9792762,5.925241
25LF38,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel,Johan de Wittlaan 316.0 ,6828WZ,ARNHEM,Gelderland,Closed,Higher Education Branch,6.6,2000s,2010s,2008-01-01 to 2014-08-01,2008-01-01,2014-08-01,51.9783547,5.9367179
25LF35,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Auditorium 6.0 ,6661TZ,ELST GLD,Gelderland,Closed,Higher Education Branch,8.6,2000s,2010s,2008-01-01 to 2016-08-01,2008-01-01,2016-08-01,51.91854799999999,5.860157
25LN28,D,LOC,Regionaal Opleidingen Centrum,Cesar Franckrode 62.0 ,2717BG,ZOETERMEER,Zuid-Holland,Closed,Higher Education Branch,9.2,2000s,2010s,2008-01-01 to 2017-03-01,2008-01-01,2017-03-01,52.069455,4.470835999999999
25PW39,D,LOC,Regionaal Opleidingen Centrum Drenthe College,Van Heeckerenlaan 2.0 ,7742AB,COEVORDEN,Drenthe,Closed,Higher Education Branch,10.0,2000s,2010s,2008-01-01 to 2018-01-01,2008-01-01,2018-01-01,52.6601175,6.7539216
29YE00,D,LOC,Federatie BelastingAcademie BV,Jan Willem Frisolaan 3.0 ,2517JS,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,12.2,2000s,2020s,2008-01-01 to 2020-03-13,2008-01-01,2020-03-13,52.0942182,4.2874717
29YE00,D,LOC,Federatie BelastingAcademie BV,Brenkmanweg 6.0 ,4105DH,CULEMBORG,Gelderland,Closed,Higher Education Branch,12.2,2000s,2020s,2008-01-01 to 2020-03-13,2008-01-01,2020-03-13,51.9458541,5.218603799999999
29YH00,D,LOC,Motivation Beveiligingsopleidingen en adviezen,Schrijnwerker 103.0 ,3201TJ,SPIJKENISSE,Zuid-Holland,Closed,Higher Education Branch,15.9,2000s,2020s,2008-01-01 to 2023-12-01,2008-01-01,2023-12-01,51.8438021,4.3338522
04RH01,D,ULOC,"Dr. H. Bavinckschool, afeling Leonardo",Museumstraat 67.0 ,3311XP,DORDRECHT,Zuid-Holland,Active,University Branch,17.1,2000s,,2008-01-01 to Present,2008-01-01,,,
22JD01,D,ULOC,"Basisschool Pieter de Jong, locatie Kempenaer",Mr J M de Kempenaersngl 4.0 c,6836MH,ARNHEM,Gelderland,Active,University Branch,17.1,2000s,,2008-01-01 to Present,2008-01-01,,52.2511763,6.2156056
25LF40,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,Nijverheidstraat 75.0 A,6681LN,BEMMEL,Gelderland,Active,Higher Education Branch,17.1,2000s,,2008-01-01 to Present,2008-01-01,,51.9079408,5.9259998
25LF40,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel,Nijverheidstraat 67.0 A,6681LN,BEMMEL,Gelderland,Active,Higher Education Branch,17.1,2000s,,2008-01-01 to Present,2008-01-01,,51.9071094,5.9250162
25LU28,D,LOC,Regionaal Opleidingen Centrum Alfa-college,Kardingerweg 48.0 ,9735AH,GRONINGEN,Groningen,Active,Higher Education Branch,17.1,2000s,,2008-01-01 to Present,2008-01-01,,53.23815940000001,6.592166
