NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
03RN01,D,ILOC,"Sint Josef, 'Schakelklassen'",Theobaldusweg 54.0 ,5825BL,OVERLOON,Noord-Brabant,Closed,International Location,7.7,2010s,2020s,2015-01-01 to 2022-09-01,2015-01-01,2022-09-01,,
19US02,D,ILOC,Eerste opvangonderwijs POL Arnhem,Groningensingel 1225.0 ,6835HZ,ARNHEM,Gelderland,Active,International Location,10.1,2010s,,2015-01-01 to Present,2015-01-01,,,
05TN01,D,ILOC,PO Oranje De Vaart,Oranje 8.0 ,9416TC,ORANJE,Drenthe,Closed,International Location,2.9,2010s,2010s,2014-12-01 to 2017-11-01,2014-12-01,2017-11-01,,
15JC01,D,ILOC,Montessorischool  't Heem,Gerststraat 2.0 ,7552DV,HENGELO OV,Overijssel,Active,International Location,10.1,2010s,,2014-12-01 to Present,2014-12-01,,,
05CH02,D,ILOC,"CBS De Borg, locatie Onnen",Bakkerweg 2.0 ,9755PM,ONNEN,Groningen,Closed,International Location,2.8,2010s,2010s,2014-10-01 to 2017-08-01,2014-10-01,2017-08-01,,
11VA01,D,ILOC,De Vlinderboom Daltonschool,Cronjestraat 46.0 ,3851ZS,ERMELO,Gelderland,Closed,International Location,1.0,2010s,2010s,2014-08-01 to 2015-08-01,2014-08-01,2015-08-01,,
00AZ01,D,ILOC,Openbare Basisschool De Overstap,Kerkweg 10.0 ,2974LH,BRANDWIJK,Zuid-Holland,Closed,International Location,2.0,2010s,2010s,2014-08-01 to 2016-08-01,2014-08-01,2016-08-01,,
11MZ02,D,ILOC,cbs De Werkhof,Achterdijk 84.0 D,3985LB,WERKHOVEN,Utrecht,Closed,International Location,2.0,2010s,2010s,2014-08-01 to 2016-08-01,2014-08-01,2016-08-01,,
11MZ02,D,ILOC,cbs De Werkhof,De Curtis 7.0 b,3985LK,WERKHOVEN,Utrecht,Closed,International Location,2.0,2010s,2010s,2014-08-01 to 2016-08-01,2014-08-01,2016-08-01,,
23DW02,D,ILOC,Tilburg International Primary School,Glimmenstraat 7.0 ,5043MZ,TILBURG,Noord-Brabant,Closed,International Location,2.1,2010s,2010s,2014-08-01 to 2016-09-01,2014-08-01,2016-09-01,,
05GE02,D,ILOC,Basisschool St. Andreas dependance Kleurrijk,Hoofdstraat 212.0 ,6024AB,BUDEL-DORPLEIN,Noord-Brabant,Closed,International Location,2.8,2010s,2010s,2014-08-01 to 2017-05-15,2014-08-01,2017-05-15,,
08AO02,D,ILOC,COS De Wereld,Sonmansstraat 87.0 ,3039DH,ROTTERDAM,Zuid-Holland,Closed,International Location,3.0,2010s,2010s,2014-08-01 to 2017-08-01,2014-08-01,2017-08-01,,
09XS01,D,ILOC,nbbs Jenaplan De Overkant,Televisiebaan 106.0 ,3402VH,IJSSELSTEIN,Utrecht,Closed,International Location,3.0,2010s,2010s,2014-08-01 to 2017-08-01,2014-08-01,2017-08-01,,
13MN01,D,ILOC,Het Palet,Sint Maartenstraat 2.0 ,7009GR,DOETINCHEM,Gelderland,Closed,International Location,3.0,2010s,2010s,2014-08-01 to 2017-08-01,2014-08-01,2017-08-01,,
06BQ02,D,ILOC,OBS De Koningslinde,Koninginnelaan 1.0 a,5263DP,VUGHT,Noord-Brabant,Closed,International Location,4.0,2010s,2010s,2014-08-01 to 2018-08-01,2014-08-01,2018-08-01,,
06BQ02,D,ILOC,OBS De Koningslinde,Koninginnelaan 1.0 B,5263DP,VUGHT,Noord-Brabant,Closed,International Location,4.0,2010s,2010s,2014-08-01 to 2018-08-01,2014-08-01,2018-08-01,,
08RQ01,D,ILOC,GBS Aquamarijn,Turfmarkt 5.0 ,8021AA,ZWOLLE,Overijssel,Closed,International Location,6.0,2010s,2020s,2014-08-01 to 2020-08-01,2014-08-01,2020-08-01,,
16EC01,D,ILOC,Kindcentrum locatie Het Accoord,Hoendersekade 2.0 ,3332KW,ZWIJNDRECHT,Zuid-Holland,Closed,International Location,6.0,2010s,2020s,2014-08-01 to 2020-08-01,2014-08-01,2020-08-01,,
20HK01,D,ILOC,"Het Kompas, Leonardo-afdeling",Lovinkstraat 13.0 ,3841KE,HARDERWIJK,Gelderland,Closed,International Location,6.2,2010s,2020s,2014-08-01 to 2020-10-01,2014-08-01,2020-10-01,,
20HK01,D,ILOC,"Christelijke basisschool ""Het Kompas"", Leonardo",Flevoweg 73.0 ,3841KK,HARDERWIJK,Gelderland,Closed,International Location,6.2,2010s,2020s,2014-08-01 to 2020-10-01,2014-08-01,2020-10-01,,
26AZ01,D,ILOC,De Gantel locatie Waterlelie,Laantje van Salland 32.0 ,2548NP,'S-GRAVENHAGE,Zuid-Holland,Closed,International Location,7.0,2010s,2020s,2014-08-01 to 2021-08-01,2014-08-01,2021-08-01,,
18MO02,D,ILOC,Basisschool Noordhove,Oranje Vrijstaatplein 2.0 ,3312EP,DORDRECHT,Zuid-Holland,Closed,International Location,8.0,2010s,2020s,2014-08-01 to 2022-08-01,2014-08-01,2022-08-01,,
24MK01,D,ILOC,Wereldwijzer,Goudenregenstraat 1.0 ,6921EG,DUIVEN,Gelderland,Closed,International Location,8.0,2010s,2020s,2014-08-01 to 2022-08-01,2014-08-01,2022-08-01,,
05HH03,D,ILOC,Taalklas De Fakkel,Bachstraat 20.0 ,1962BD,HEEMSKERK,Noord-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
08QW01,D,ILOC,"Basisschool Petrus Canisius, Opvangklassen",Kerkweg 107.0 ,6155KL,PUTH,Limburg,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
09FY02,D,ILOC,"Openbare basisschool De Maaskei, locatie Stein",Dieterenstraat 2.0 ,6171JK,STEIN,Limburg,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
11LL01,D,ILOC,"basisschool De Vlieger, loc. AZC-school",Gaffelhof 73.0 ,6418KC,HEERLEN,Limburg,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
11QV04,D,ILOC,Schakelklas 't Prisma,Mercuriusweg 2.0 ,1443VB,PURMEREND,Noord-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
11QV04,D,ILOC,Schakelklas Nieuwkomers,Gasinjetstraat 1.0 ,1442WN,PURMEREND,Noord-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
11QV04,D,ILOC,Schakelklas Purmerend,Pinksterbloem 67.0 -69,1441RJ,PURMEREND,Noord-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
12AP02,D,ILOC,basisschool De Satelliet,Schuilenburg 16.0 ,3328CH,DORDRECHT,Zuid-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
12SL02,D,ILOC,International School Delft,Nassaulaan 2.0 B,2628GH,DELFT,Zuid-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
12SL02,D,ILOC,International School Delft,Jaffalaan 9.0 ,2628BX,DELFT,Zuid-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
13AQ01,D,ILOC,De Molenwerf,Priorlaan 1.0 ,4003AP,TIEL,Gelderland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
13BF03,D,ILOC,"De Carrousel, locatie Da Vinci",Bizetstraat 1.0 ,6904KL,ZEVENAAR,Gelderland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
14LR02,D,ILOC,"o.b.s. De Barte, afdeling NT2",Zetveld 38.0 ,9202LM,DRACHTEN,Friesland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
14LR02,D,ILOC,OBS De Vlinderboom,De Ring 2.0 ,9202NW,DRACHTEN,Friesland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
18UC02,D,ILOC,OBS Het Palet,Populierenlaan 46.0 ,1561VB,KROMMENIE,Noord-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
18WY02,D,ILOC,obs De Mei,Voltastraat 15.0 A,1521TL,WORMERVEER,Noord-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
19KI02,D,ILOC,obs De Bron - Schoolwoningen,Bekestein 61.0 a,3343CA,HENDRIK-IDO-AMBACHT,Zuid-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
22LK02,D,ILOC,de Margrietschool,Hans Lipperheystraat 1.0 ,3331EM,ZWIJNDRECHT,Zuid-Holland,Active,International Location,10.5,2010s,,2014-08-01 to Present,2014-08-01,,,
11RY01,D,ILOC,Afdeling eerste opvang anderstaligen Feiko Clockschool,Sportlaan 10.0 ,9665HT,OUDE PEKELA,Groningen,Closed,International Location,3.4,2010s,2010s,2014-03-01 to 2017-08-01,2014-03-01,2017-08-01,,
12YM01,D,ILOC,"WereldKidz Op Dreef, locatie AZC Zeist",Gerrit Jan vd Veenlaan 2.0 ,3705PE,ZEIST,Utrecht,Closed,International Location,4.4,2010s,2010s,2014-03-01 to 2018-08-01,2014-03-01,2018-08-01,,
12YM01,D,ILOC,Vrije Vogel,Kampweg 122.0 ,3707JX,ZEIST,Utrecht,Closed,International Location,4.4,2010s,2010s,2014-03-01 to 2018-08-01,2014-03-01,2018-08-01,,
30BB01,D,ILOC,Poseidon,Franz Zieglerstraat 201.0 ,1087HN,AMSTERDAM,Noord-Holland,Closed,International Location,8.4,2010s,2020s,2014-03-01 to 2022-08-01,2014-03-01,2022-08-01,,
13VQ01,D,ILOC,basisschool Het Zonnelicht,Broekslootkade 95.0 -97,2281TC,RIJSWIJK ZH,Zuid-Holland,Closed,International Location,3.6,2010s,2010s,2014-01-01 to 2017-08-01,2014-01-01,2017-08-01,,
07SP01,D,ILOC,basisschool de Driemaster,Spinozalaan 175.0 ,2273XG,VOORBURG,Zuid-Holland,Active,International Location,11.1,2010s,,2014-01-01 to Present,2014-01-01,,,
11LY03,D,ILOC,Frankendaelschool,Tweede Oosterparkstraat 33.0 ,1091HV,AMSTERDAM,Noord-Holland,Closed,International Location,1.0,2010s,2010s,2013-08-01 to 2014-08-01,2013-08-01,2014-08-01,,
13QZ03,D,ILOC,"Freinetschool, locatie Jac. P. Thijsse",Frederik van Eedenlaan 12.0 A,2624VH,DELFT,Zuid-Holland,Closed,International Location,1.0,2010s,2010s,2013-08-01 to 2014-08-01,2013-08-01,2014-08-01,,
06KE01,D,ILOC,basisschool De Timp,Walcherenstraat 5.0 ,6922DB,DUIVEN,Gelderland,Closed,International Location,2.0,2010s,2010s,2013-08-01 to 2015-08-01,2013-08-01,2015-08-01,,
23RF01,D,ILOC,Montessorischool Floriande,Deltaweg 103.0 ,2134XS,HOOFDDORP,Noord-Holland,Closed,International Location,3.0,2010s,2010s,2013-08-01 to 2016-08-01,2013-08-01,2016-08-01,,
01VI03,D,ILOC,PCBS De Wegwijzer,Koning Karelpad 2.0 ,3813HC,AMERSFOORT,Utrecht,Closed,International Location,4.0,2010s,2010s,2013-08-01 to 2017-08-01,2013-08-01,2017-08-01,,
19NH01,D,ILOC,De Menko-toren,Bosuilstraat 11.0 ,7523BJ,ENSCHEDE,Overijssel,Closed,International Location,4.0,2010s,2010s,2013-08-01 to 2017-08-01,2013-08-01,2017-08-01,,
13PG03,D,ILOC,cbs Marimba,Galileilaan 7.0 ,3204AK,SPIJKENISSE,Zuid-Holland,Closed,International Location,6.0,2010s,2010s,2013-08-01 to 2019-08-01,2013-08-01,2019-08-01,,
13PG04,D,ILOC,cbs Marimba,Eikenlaan 88.0 A,3203BM,SPIJKENISSE,Zuid-Holland,Closed,International Location,6.0,2010s,2010s,2013-08-01 to 2019-08-01,2013-08-01,2019-08-01,,
09UK01,D,ILOC,CBS De Klimop Ridderkerk,Mr. Treubstraat 3.0 ,2982VN,RIDDERKERK,Zuid-Holland,Closed,International Location,9.0,2010s,2020s,2013-08-01 to 2022-08-01,2013-08-01,2022-08-01,,
13CY01,D,ILOC,De Bron,Van Essenlaan 12.0 ,3907JA,VEENENDAAL,Utrecht,Closed,International Location,9.0,2010s,2020s,2013-08-01 to 2022-08-01,2013-08-01,2022-08-01,,
13CY01,D,ILOC,De Bron,Spiesheem 54.0 ,3907NJ,VEENENDAAL,Utrecht,Closed,International Location,9.0,2010s,2020s,2013-08-01 to 2022-08-01,2013-08-01,2022-08-01,,
09TB01,D,ILOC,Dr. A. Kuyperschool,Dr. A. Kuyperplein 14.0 ,7556ET,HENGELO OV,Overijssel,Closed,International Location,10.0,2010s,2020s,2013-08-01 to 2023-08-01,2013-08-01,2023-08-01,,
17SW01,D,ILOC,Park16Hoven,Tinbergenlaan 50.0 ,3045BJ,ROTTERDAM,Zuid-Holland,Closed,International Location,10.0,2010s,2020s,2013-08-01 to 2023-08-01,2013-08-01,2023-08-01,,
03GE02,D,ILOC,Het Podium,Burg Koningssingel 39.0 ,3042NK,ROTTERDAM,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
08YU03,D,ILOC,De Wingerd locatie Kroonkruid,Kroonkruid 107.0 A,2914TK,NIEUWERKERK AD IJSSEL,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
10JK01,D,ILOC,basisschool de Beerze locatie Middelbeers,Beukenhaag 1.0 ,5091DA,OOST WEST EN MIDDELBEERS,Noord-Brabant,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
14EC01,D,ILOC,Eerste opvang nieuwkomers,Burg Van Haarenlaan 871.0 ,3119GD,SCHIEDAM,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
14EW01,D,ILOC,"basisschool De Wateringe, locatie 1e Openbare Montessorischool",Schoolslag 2.0 ,3223ER,HELLEVOETSLUIS,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
15XO01,D,ILOC,OBS Het Schateiland,Mercatorhof 7.0 ,2803EX,GOUDA,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
15XO02,D,ILOC,OBS Jenaplanschool Het Vlot,Oosthoef 3.0 ,2804ST,GOUDA,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
16HU03,D,ILOC,Openbare Basisschool De Zes Wielen,Oudorperdijkje 66.0 ,1821AP,ALKMAAR,Noord-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
16IC01,D,ILOC,Internationale Taalklas Haarlem,Albert Schweitzerlaan 8.0 ,2037RS,HAARLEM,Noord-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
16IC01,D,ILOC,Internationale Taalklas Haarlem,Prinses Beatrixdreef 6.0 ,2033TX,HAARLEM,Noord-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
16UW01,D,ILOC,AZC-locatie,Sandelingplein 25.0 ,3075AG,ROTTERDAM,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
16WZ01,D,ILOC,Elout van Soeterwoudeschool,Voetjesstraat 8.0 ,3081HP,ROTTERDAM,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
16XQ02,D,ILOC,Expertisecentrum Anderstaligen,Rolderbrink 128.0 -130,7812PK,EMMEN,Drenthe,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
16XQ02,D,ILOC,Expertisecentrum Anderstaligen,Zuidlaarderbrink 4.0 ,7812GE,EMMEN,Drenthe,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
16XQ02,D,ILOC,Expertisecentrum Anderstaligen,Mantingerbrink 203.0 ,7812MD,EMMEN,Drenthe,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
18AA03,D,ILOC,Locatie Müllerpier,Sint-Jobskade 14.0 -16,3024EN,ROTTERDAM,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
18GY02,D,ILOC,Schakelklas eerste opvang,Carnissedreef 2.0 -4,3084NN,ROTTERDAM,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
19VB01,D,ILOC,Eerste opvang nieuwkomers,Steenwijklaan 20.0 ,2541RL,'S-GRAVENHAGE,Zuid-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
20ZG02,D,ILOC,Bataviaschool,Bankastraat 18.0 ,1094ED,AMSTERDAM,Noord-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
20ZG02,D,ILOC,Bataviaschool,Sumatrastraat 87.0 ,1094LR,AMSTERDAM,Noord-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
26BD01,D,ILOC,Protestants Christelijke Daltonschool De Zevensprong,Oude Wetering 78.0 ,8044PA,ZWOLLE,Overijssel,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
26BD01,D,ILOC,Kindcentrum De Paperclip,Oude Wetering 82.0 ,8044PA,ZWOLLE,Overijssel,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
27WZ01,D,ILOC,Leonardo afdeling Kloostertuin,Aletta Jacobsweg 80.0 ,9408AM,ASSEN,Drenthe,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
27WZ01,D,ILOC,Leonardo afdeling Kloostertuin,De Boomgaard 1.0 ,9408JA,ASSEN,Drenthe,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
27YP01,D,ILOC,Primary Years Programme (IGBO KinderCampus),Emmastraat 56.0 -58,1213AL,HILVERSUM,Noord-Holland,Active,International Location,11.5,2010s,,2013-08-01 to Present,2013-08-01,,,
14FX01,D,ILOC,Nieuwkomersgroep De Tweemaster,Evertsenstraat 100.0 ,4461XS,GOES,Zeeland,Closed,International Location,6.6,2010s,2010s,2013-01-01 to 2019-08-01,2013-01-01,2019-08-01,,
14FX01,D,ILOC,"basisschool De Tweemaster, afdeling Taal Expertise Centrum Goes",Kuyperlaan 29.0 ,4463SH,GOES,Zeeland,Closed,International Location,6.6,2010s,2010s,2013-01-01 to 2019-08-01,2013-01-01,2019-08-01,,
07MK01,D,ILOC,"basisschool De Repelaer, locatie Eddingtonweg",Eddingtonweg 9.0 ,3318BE,DORDRECHT,Zuid-Holland,Active,International Location,12.1,2010s,,2013-01-01 to Present,2013-01-01,,,
09SW01,D,ILOC,"basisschool De Regenboog, locatie Volkerakweg",Volkerakweg 60.0 ,3313BN,DORDRECHT,Zuid-Holland,Active,International Location,12.1,2010s,,2013-01-01 to Present,2013-01-01,,,
10FM03,D,ILOC,"Kindercentrum Mozaïek, centrale opvangklas",Nieuwveld 61.0 ,5702HW,HELMOND,Noord-Brabant,Active,International Location,12.1,2010s,,2013-01-01 to Present,2013-01-01,,,
18JG03,D,ILOC,Ds Joh. Bogermanschool,Dorus Rijkersrede 1.0 -3,2901CL,CAPELLE AAN DEN IJSSEL,Zuid-Holland,Closed,International Location,1.0,2010s,2010s,2012-08-01 to 2013-08-01,2012-08-01,2013-08-01,,
02RH11,D,ILOC,Het Berkenhofcollege (V) SO,Bakkersbergweg 7.0 ,4706PD,ROOSENDAAL,Noord-Brabant,Closed,International Location,1.4,2010s,2010s,2012-08-01 to 2014-01-01,2012-08-01,2014-01-01,,
07WD02,D,ILOC,"De Kornalijn, MKD Juzt",Drebbelstraat 20.0 ,4622RC,BERGEN OP ZOOM,Noord-Brabant,Closed,International Location,1.4,2010s,2010s,2012-08-01 to 2014-01-01,2012-08-01,2014-01-01,,
00KZ01,D,ILOC,"SBO het Zilverlicht, locatie Kaatsheuvel",Ringvaert 18.0 ,5171MX,KAATSHEUVEL,Noord-Brabant,Closed,International Location,2.3,2010s,2010s,2012-08-01 to 2014-11-01,2012-08-01,2014-11-01,,
03HD01,D,ILOC,Rembrandtschool,Frans Halsstraat 6.0 ,2162CM,LISSE,Zuid-Holland,Closed,International Location,6.4,2010s,2010s,2012-08-01 to 2019-01-01,2012-08-01,2019-01-01,,
05NQ01,D,ILOC,"Menso Altinghschool, loc. Ter Borch Borchkwartier",Borchsingel 41.0 ,9766PP,EELDERWOLDE,Drenthe,Closed,International Location,6.8,2010s,2010s,2012-08-01 to 2019-06-01,2012-08-01,2019-06-01,,
05NQ01,D,ILOC,"Menso Altingschool, loc. Ter Borch Borchkwartier",Borchsingel 39.0 ,9766PP,EELDERWOLDE,Drenthe,Closed,International Location,6.8,2010s,2010s,2012-08-01 to 2019-06-01,2012-08-01,2019-06-01,,
12OK02,D,ILOC,Pr. Margrietschool Noord,Heemraadsweide 1.0 -3,3437CA,NIEUWEGEIN,Utrecht,Closed,International Location,8.0,2010s,2020s,2012-08-01 to 2020-08-01,2012-08-01,2020-08-01,,
13QZ02,D,ILOC,Delftse Daltonschool loc. Van Rijslaan,Van Rijslaan 8.0 ,2625KX,DELFT,Zuid-Holland,Closed,International Location,9.2,2010s,2020s,2012-08-01 to 2021-10-01,2012-08-01,2021-10-01,,
15XP01,D,ILOC,"’t Schöppert, afdeling Leonardo",Klaas de Rookstraat 57.0 ,7558DJ,HENGELO OV,Overijssel,Closed,International Location,11.0,2010s,2020s,2012-08-01 to 2023-08-01,2012-08-01,2023-08-01,,
16XQ01,D,ILOC,AZC OBS de Brink loc. Hesselanden,Wilhelmsweg 85.0 A,7814VG,EMMEN,Drenthe,Closed,International Location,12.0,2010s,2020s,2012-08-01 to 2024-08-01,2012-08-01,2024-08-01,,
05VX02,D,ILOC,Europese School Den Haag,Houtrustweg 2.0 ,2566HA,'S-GRAVENHAGE,Zuid-Holland,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
06CN02,D,ILOC,Afdeling Eerste Opvang Anderstaligen De Oosterschool.,Hoofdweg 233.0 ,9695AH,BELLINGWOLDE,Groningen,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
13AO02,D,ILOC,Obs De Wegwijzer,Mozartlaan 1.0 ,6865GA,DOORWERTH,Gelderland,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
13YD02,D,ILOC,Neveninstroomproject de Globe,Van Limburg Stirumstraat 49.0 ,3135NR,VLAARDINGEN,Zuid-Holland,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
13YD02,D,ILOC,Neveninstroomproject de Globe,Binnensingel 128.0 ,3134NH,VLAARDINGEN,Zuid-Holland,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
14DG01,D,ILOC,Het Open Venster,Tarwekamp 3.0 ,2592XG,'S-GRAVENHAGE,Zuid-Holland,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
16WU02,D,ILOC,Obs Bello,Snaarmanslaan 19.0 ,1815SB,ALKMAAR,Noord-Holland,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
16YA01,D,ILOC,Openbare Basisschool Socrates,Lage Hoek 71.0 ,1689CP,ZWAAG,Noord-Holland,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
17ON01,D,ILOC,International School Utrecht,Notebomenlaan 400.0 ,3582CN,UTRECHT,Utrecht,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
17ON01,D,ILOC,International School Utrecht,Van Bijnkershoeklaan 8.0 ,3527XL,UTRECHT,Utrecht,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
18NV02,D,ILOC,basisschool Mondriaan Opvang Nieuwkomers,Jacob Marisstraat 80.0 ,3314TK,DORDRECHT,Zuid-Holland,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
19LM01,D,ILOC,Basisschool De Dubbeldekker - Centrale Opvang Basis Onderwijs,Oude Amersfoortseweg 196.0 -198,1212AL,HILVERSUM,Noord-Holland,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
26PY01,D,ILOC,KBS Vlieger 1,Papaverweg 57.0 ,8042ED,ZWOLLE,Overijssel,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
26PY02,D,ILOC,KBS Vlieger 3,Ingelandhof 1.0 ,8043EC,ZWOLLE,Overijssel,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
28AW01,D,ILOC,KBS De Jazzsingel,James Johnsonstraat 100.0 C,3543GD,UTRECHT,Utrecht,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
28AW01,D,ILOC,KBS De Jazzsingel,Jazzsingel 900.0 ,3543GB,UTRECHT,Utrecht,Active,International Location,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
30RM,U,ROC,Stichting ROC TOP,Vlaardingenlaan 25.0 ,1062HM,AMSTERDAM,Noord-Holland,Active,Regional Education Center,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
30RM,U,ROC,Stichting ROC TOP,Vlaardingenlaan 15.0 ,1062HM,AMSTERDAM,Noord-Holland,Active,Regional Education Center,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
30RM,U,ROC,Stichting ROC TOP,NDSM-straat 1.0 ,1033SB,AMSTERDAM,Noord-Holland,Active,Regional Education Center,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
30RN,U,ROC,Stichting Interconfessioneel Beroepsonderwijs Volwasseneducatie regio Utrecht,Australielaan 23.0 ,3526AB,UTRECHT,Utrecht,Active,Regional Education Center,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
30RR,U,ROC,Stichting Interconf. Beroepsonderwijs en Volwasseneducatie Regio Amersfoort,Leusderweg 30.0 -34,3817KB,AMERSFOORT,Utrecht,Active,Regional Education Center,12.5,2010s,,2012-08-01 to Present,2012-08-01,,,
04EY06,D,ILOC,VSO De Argo,Evertsenlaan 84.0 ,4535AD,TERNEUZEN,Zeeland,Closed,International Location,0.6,2010s,2010s,2012-01-01 to 2012-08-01,2012-01-01,2012-08-01,,
04EY07,D,ILOC,Acreon,Industriestraat 3.0 ,4462EZ,GOES,Zeeland,Closed,International Location,0.6,2010s,2010s,2012-01-01 to 2012-08-01,2012-01-01,2012-08-01,,
18XB01,D,ILOC,Montessori Kind Centrum 'Mozaïek',Johan Willem Frisostraat 37.0 ,3314JN,DORDRECHT,Zuid-Holland,Closed,International Location,1.0,2010s,2010s,2012-01-01 to 2013-01-01,2012-01-01,2013-01-01,,
05ZT01,D,ILOC,Locatie Merlijn,Clara van Delwigstraat 1.0 ,6686AH,DOORNENBURG,Gelderland,Closed,International Location,1.6,2010s,2010s,2012-01-01 to 2013-08-01,2012-01-01,2013-08-01,,
04AJ01,D,ILOC,Jenaplan basisschool 't Bontenest,Spechtenkamp 232.0 ,3607KN,MAARSSEN,Utrecht,Closed,International Location,5.8,2010s,2010s,2012-01-01 to 2017-10-02,2012-01-01,2017-10-02,,
